     -0.12      -0.12          0 	       2.7807625     0.0016997539   -3.4371483e-05 
     -0.12      -0.12  0.0202703 	       2.7807001      0.001694277     -1.61423e-05 
     -0.12      -0.12  0.0405405 	       2.7806332     0.0016848603    2.0946729e-06 
     -0.12      -0.12  0.0608108 	       2.7805569     0.0016806838    1.9229472e-05 
     -0.12      -0.12  0.0810811 	       2.7804795     0.0016751722    4.0333387e-05 
     -0.12      -0.12   0.101351 	       2.7803913     0.0016727296    6.1763539e-05 
     -0.12      -0.12   0.121622 	       2.7802966     0.0016690723    8.8880101e-05 
     -0.12      -0.12   0.141892 	       2.7801919     0.0016643593    0.00011876978 
     -0.12      -0.12   0.162162 	       2.7800747     0.0016633537    0.00015260871 
     -0.12      -0.12   0.182432 	       2.7799443     0.0016647461    0.00019247901 
     -0.12      -0.12   0.202703 	          2.7798     0.0016670333    0.00024200991 
     -0.12      -0.12   0.222973 	         2.77964     0.0016674928    0.00030031196 
     -0.12      -0.12   0.243243 	       2.7794552     0.0016738549    0.00037211722 
     -0.12      -0.12   0.263514 	       2.7792517     0.0016865093    0.00045878696 
     -0.12      -0.12   0.283784 	       2.7790214     0.0017035872    0.00056379243 
     -0.12      -0.12   0.304054 	       2.7787562     0.0017295176    0.00069657456 
     -0.12      -0.12   0.324324 	       2.7784704     0.0017594268     0.0008586474 
     -0.12      -0.12   0.344595 	       2.7781333     0.0017981479     0.0010562487 
     -0.12      -0.12   0.364865 	       2.7777524     0.0018569046     0.0013020994 
     -0.12      -0.12   0.385135 	       2.7773159     0.0019267825     0.0016033854 
     -0.12      -0.12   0.405405 	       2.7768153     0.0020279888     0.0019766536 
     -0.12      -0.12   0.425676 	       2.7762401     0.0021558582     0.0024393302 
     -0.12      -0.12   0.445946 	        2.775572     0.0023138422     0.0030110448 
     -0.12      -0.12   0.466216 	       2.7748013     0.0025219289      0.003720044 
     -0.12      -0.12   0.486486 	       2.7739066     0.0027854378      0.004598293 
     -0.12      -0.12   0.506757 	       2.7728617     0.0031226423     0.0056841537 
     -0.12      -0.12   0.527027 	       2.7716427     0.0035432116     0.0070331802 
     -0.12      -0.12   0.547297 	       2.7702102     0.0040710626     0.0086958167 
     -0.12      -0.12   0.567568 	       2.7685278     0.0047375875      0.010763437 
     -0.12      -0.12   0.587838 	       2.7665383     0.0055676673      0.013320662 
     -0.12      -0.12   0.608108 	       2.7641804     0.0066004912      0.016485779 
     -0.12      -0.12   0.628378 	       2.7613759     0.0078810922       0.02039946 
     -0.12      -0.12   0.648649 	       2.7580269     0.0094635264      0.025242254 
     -0.12      -0.12   0.668919 	       2.7540067      0.011415109      0.031220133 
     -0.12      -0.12   0.689189 	       2.7491682      0.013807685       0.03860731 
     -0.12      -0.12   0.709459 	       2.7433216      0.016730593      0.047703809 
     -0.12      -0.12    0.72973 	       2.7362151      0.020267747      0.058921147 
     -0.12      -0.12       0.75 	       2.7275473      0.024540735      0.072701659 
     -0.12      -0.12    0.77027 	       2.7169235       0.02965252       0.08961455 
     -0.12      -0.12   0.790541 	       2.7038463      0.035710972       0.11030673 
     -0.12      -0.12   0.810811 	       2.6876657      0.042797409       0.13555147 
     -0.12      -0.12   0.831081 	       2.6675552       0.05095816       0.16621141 
     -0.12      -0.12   0.851351 	        2.642447      0.060151216       0.20324385 
     -0.12      -0.12   0.871622 	       2.6109695      0.070207384       0.24765248 
