#Field Shape
#<B> = (3.02859 5.89177e-07 -3.2245e-14)
#<B^2> = (65.5577 1.04355 11.2567)
#sigmaBx/Bx0 = 2.47937
#<dBx/dx>/Bx0 = 3.66581e-15
#8th order polynomial (159 terms) fit to Bx centered at <	0,	0,	0.3	>, rms residual = 1.89739
         10.30689633	 0 0 0
        -10.73146895	 0 0 1
        -676.4936208	 0 0 2
        -2269.741411	 0 0 3
         13740.45631	 0 0 4
         48159.47145	 0 0 5
        -101388.0185	 0 0 6
        -271597.1266	 0 0 7
          191583.284	 0 0 8
    -4.853833405e-09	 0 1 3
     1.028271037e-09	 0 1 4
     1.002681968e-07	 0 1 5
    -3.282929786e-09	 0 1 6
    -5.356294537e-07	 0 1 7
        -148.7570123	 0 2 0
        -587.6964131	 0 2 1
         21558.18093	 0 2 2
         38381.23164	 0 2 3
        -534171.9398	 0 2 4
        -410022.1687	 0 2 5
         3336582.729	 0 2 6
    -8.649106227e-12	 0 3 0
     1.841316892e-08	 0 3 1
    -9.253347725e-09	 0 3 2
     4.843642762e-08	 0 3 3
    -3.754067882e-08	 0 3 4
     -1.55630614e-06	 0 3 5
         -3206.17926	 0 4 0
         16165.99396	 0 4 1
         9072.244847	 0 4 2
         33258.92848	 0 4 3
         2123571.942	 0 4 4
     1.506852326e-08	 0 5 0
    -1.989034629e-06	 0 5 1
      5.79974443e-07	 0 5 2
     4.919217537e-06	 0 5 3
         33648.60861	 0 6 0
         -527490.063	 0 6 1
         -5377582.87	 0 6 2
    -1.039148509e-06	 0 7 0
     5.926078153e-05	 0 7 1
         7388723.624	 0 8 0
    -5.091433672e-09	 1 0 3
     8.297530697e-10	 1 0 4
     1.062130297e-07	 1 0 5
    -8.086347805e-10	 1 0 6
    -5.728173689e-07	 1 0 7
     0.0001132137181	 1 1 0
    -0.0003809912623	 1 1 1
     -0.008705826662	 1 1 2
      0.001958200628	 1 1 3
        0.1399683261	 1 1 4
       0.01753483031	 1 1 5
       -0.6349688723	 1 1 6
     9.889829114e-09	 1 2 0
    -1.111492475e-07	 1 2 1
    -2.459522135e-07	 1 2 2
     1.956914308e-06	 1 2 3
     1.322437121e-06	 1 2 4
    -9.811406472e-06	 1 2 5
     -0.006690655259	 1 3 0
       0.01310161751	 1 3 1
        0.2374138325	 1 3 2
      -0.08011695678	 1 3 3
        -1.870691357	 1 3 4
    -8.842823938e-07	 1 4 0
     8.787585276e-06	 1 4 1
     8.079203727e-06	 1 4 2
    -5.735755899e-05	 1 4 3
        0.2923780455	 1 5 0
       -0.1553343304	 1 5 1
        -1.570696624	 1 5 2
     2.298175419e-05	 1 6 0
    -0.0002049183098	 1 6 1
        -7.739467076	 1 7 0
         475.3699027	 2 0 0
        -1192.617598	 2 0 1
        -32322.15553	 2 0 2
        -6331.760813	 2 0 3
         311152.9468	 2 0 4
         153523.5907	 2 0 5
        -128543.3591	 2 0 6
     9.579600517e-09	 2 1 0
    -1.120477545e-07	 2 1 1
    -2.429977378e-07	 2 1 2
