Month Day Year Hour Minute Second Time_s x y z Current CurrentError 1Axis 1AxisError Bx BxError By ByError Bz BzError
07 25 2014 15 46 32 94 1.00000000E+2 0.00000000E+0 8.50000000E+2 2.08120000E+3 0.00000000E+0 5.79564273E+1 2.72141997E-1 -5.73900184E+2 1.29433810E-2 4.86493111E-1 4.04492654E-3 5.09697199E+1 2.77049844E-2
07 25 2014 15 46 36 99 1.00000000E+2 0.00000000E+0 9.00000000E+2 2.08580000E+3 0.00000000E+0 5.79673052E+1 2.78890073E-1 -5.44626224E+2 1.47909101E-2 6.24150038E-1 6.09421922E-3 7.77345717E+1 3.79838143E-2
07 25 2014 15 46 41 103 1.00000000E+2 0.00000000E+0 9.50000000E+2 2.09030000E+3 0.00000000E+0 5.80046773E+1 2.76301823E-1 -4.97584622E+2 1.29257757E-2 1.03741288E+0 3.35160697E-3 1.11972910E+2 2.86539134E-2
07 25 2014 15 46 45 108 1.00000000E+2 0.00000000E+0 1.00000000E+3 2.09480000E+3 0.00000000E+0 5.79994917E+1 2.63169046E-1 -4.28590229E+2 7.45170294E-3 1.72512531E+0 3.58033369E-3 1.48360914E+2 3.15825523E-2
07 25 2014 15 46 50 112 1.00000000E+2 0.00000000E+0 1.05000000E+3 2.09930000E+3 0.00000000E+0 5.79864979E+1 2.76718415E-1 -3.40293264E+2 4.08264452E-3 3.05277705E+0 2.40650366E-3 1.76417392E+2 4.04282102E-2
07 25 2014 15 46 54 117 1.00000000E+2 0.00000000E+0 1.10000000E+3 2.10380000E+3 0.00000000E+0 5.80127835E+1 3.00471458E-1 -2.45257741E+2 4.25925352E-3 5.33291101E+0 4.12175356E-3 1.85456705E+2 1.33954216E-2
07 25 2014 15 46 59 121 1.00000000E+2 0.00000000E+0 1.15000000E+3 2.10830000E+3 0.00000000E+0 5.80196381E+1 2.70810896E-1 -1.59430224E+2 9.17673365E-3 6.77806139E+0 2.98499680E-3 1.73745787E+2 2.26428326E-2
07 25 2014 15 47 03 126 1.00000000E+2 0.00000000E+0 1.20000000E+3 2.11290000E+3 0.00000000E+0 5.79978824E+1 2.99294989E-1 -9.16714787E+1 1.20218236E-2 7.43905306E+0 4.77042593E-3 1.50025809E+2 3.06047064E-2
07 25 2014 15 47 08 130 1.00000000E+2 0.00000000E+0 1.25000000E+3 2.11740000E+3 0.00000000E+0 5.80072403E+1 3.03366101E-1 -4.18129563E+1 7.36801933E-3 7.67175555E+0 6.92400546E-3 1.24689204E+2 1.09766806E-2
07 25 2014 15 49 09 252 0.00000000E+0 0.00000000E+0 0.00000000E+0 2.23880000E+3 0.00000000E+0 5.81288338E+1 3.06536156E-1 -6.13959894E+2 8.08026077E-3 6.06649518E+0 1.10975883E-2 -6.67935610E-1 5.86865321E-2
07 25 2014 15 49 14 256 0.00000000E+0 0.00000000E+0 5.00000000E+1 2.24340000E+3 0.00000000E+0 5.82029670E+1 2.70038282E-1 -6.13872999E+2 5.91041854E-3 6.13833964E+0 5.73707220E-3 -5.64165413E-1 2.32671358E-2
07 25 2014 15 49 18 261 0.00000000E+0 0.00000000E+0 1.00000000E+2 2.24790000E+3 0.00000000E+0 5.81376553E+1 2.68133858E-1 -6.13771782E+2 4.83151341E-3 6.36355281E+0 3.90868624E-3 -3.61108780E-1 1.75351621E-2
07 25 2014 15 49 23 265 0.00000000E+0 0.00000000E+0 1.50000000E+2 2.25240000E+3 0.00000000E+0 5.81302047E+1 2.67652214E-1 -6.13681936E+2 5.51497406E-3 6.53099418E+0 4.77925661E-3 -3.69453430E-1 1.41664422E-2
07 25 2014 15 49 27 270 0.00000000E+0 0.00000000E+0 2.00000000E+2 2.25690000E+3 0.00000000E+0 5.81489205E+1 2.62740051E-1 -6.13637938E+2 4.34700492E-3 6.40633106E+0 2.98201357E-3 -5.47599792E-1 6.75595085E-3
07 25 2014 15 49 32 275 0.00000000E+0 0.00000000E+0 2.50000000E+2 2.26140000E+3 0.00000000E+0 5.81427217E+1 2.62185215E-1 -6.13670762E+2 4.47655949E-3 6.29525185E+0 2.79955546E-3 -8.69244337E-1 5.77019044E-3
07 25 2014 15 49 36 279 0.00000000E+0 0.00000000E+0 3.00000000E+2 2.26600000E+3 0.00000000E+0 5.81349730E+1 2.62696493E-1 -6.13728211E+2 8.61330555E-3 6.34561777E+0 2.84789550E-3 -1.13857985E+0 6.30012028E-3
07 25 2014 15 49 41 284 0.00000000E+0 0.00000000E+0 3.50000000E+2 2.27050000E+3 0.00000000E+0 5.81045151E+1 2.90199120E-1 -6.13773100E+2 6.53949428E-3 6.51127696E+0 4.22752673E-3 -1.16306543E+0 1.27486489E-2
07 25 2014 15 49 45 288 0.00000000E+0 0.00000000E+0 4.00000000E+2 2.27500000E+3 0.00000000E+0 5.81768900E+1 2.82749330E-1 -6.13729000E+2 8.05727819E-3 6.58113509E+0 3.39358475E-3 -1.03578717E+0 1.86261845E-2
07 25 2014 15 49 50 293 0.00000000E+0 0.00000000E+0 4.50000000E+2 2.27950000E+3 0.00000000E+0 5.81432581E+1 3.03864677E-1 -6.13453207E+2 1.05519589E-2 6.63325787E+0 2.53696096E-3 -9.16314125E-1 8.66195264E-3
07 25 2014 15 49 54 297 0.00000000E+0 0.00000000E+0 5.00000000E+2 2.28400000E+3 0.00000000E+0 5.81068546E+1 3.01750391E-1 -6.12796080E+2 4.56767522E-3 6.75788522E+0 2.28413626E-3 -7.97316432E-1 2.06581077E-2
07 25 2014 15 49 59 302 0.00000000E+0 0.00000000E+0 5.50000000E+2 2.28850000E+3 0.00000000E+0 5.81039190E+1 2.49175152E-1 -6.11558979E+2 5.12814448E-3 6.85394406E+0 4.93918136E-3 -6.60997629E-1 7.03545068E-3
07 25 2014 15 50 03 306 0.00000000E+0 0.00000000E+0 6.00000000E+2 2.29310000E+3 0.00000000E+0 5.81485629E+1 2.87736617E-1 -6.09418101E+2 5.90019676E-3 6.87330365E+0 3.82399426E-3 -4.65810299E-1 1.06903202E-2
07 25 2014 15 50 08 311 0.00000000E+0 0.00000000E+0 6.50000000E+2 2.29760000E+3 0.00000000E+0 5.81091046E+1 2.70802907E-1 -6.05906360E+2 1.06492102E-2 6.81010485E+0 2.84426891E-3 5.98430634E-3 8.10564116E-3
07 25 2014 15 50 12 315 0.00000000E+0 0.00000000E+0 7.00000000E+2 2.30210000E+3 0.00000000E+0 5.81098795E+1 2.72444163E-1 -6.00140564E+2 1.00782201E-2 6.54181242E+0 3.51555196E-3 6.85763359E-1 1.57393523E-2
07 25 2014 15 50 17 320 0.00000000E+0 0.00000000E+0 7.50000000E+2 2.30660000E+3 0.00000000E+0 5.80790043E+1 2.72905723E-1 -5.90821383E+2 1.25093159E-2 6.32966161E+0 2.64121116E-3 1.61980391E+0 7.47358635E-3
07 25 2014 15 50 22 324 0.00000000E+0 0.00000000E+0 8.00000000E+2 2.31110000E+3 0.00000000E+0 5.81347942E+1 2.82312693E-1 -5.75907538E+2 3.55624477E-3 6.12578988E+0 3.83391742E-3 2.85276771E+0 4.27412291E-2
07 25 2014 15 50 26 329 0.00000000E+0 0.00000000E+0 8.50000000E+2 2.31560000E+3 0.00000000E+0 5.81374764E+1 2.92133527E-1 -5.52696519E+2 6.26927345E-3 5.86519241E+0 4.05304203E-3 4.44223881E+0 3.39932470E-2
07 25 2014 15 50 31 333 0.00000000E+0 0.00000000E+0 9.00000000E+2 2.32020000E+3 0.00000000E+0 5.81715703E+1 2.84515568E-1 -5.17908595E+2 1.27015697E-2 5.87751269E+0 2.78102645E-3 6.25857711E+0 2.84605880E-2
07 25 2014 15 50 35 338 0.00000000E+0 0.00000000E+0 9.50000000E+2 2.32470000E+3 0.00000000E+0 5.81546128E+1 2.95954798E-1 -4.68700516E+2 1.05445002E-2 5.93410432E+0 3.06775790E-3 8.21231306E+0 3.03621755E-2
07 25 2014 15 50 40 342 0.00000000E+0 0.00000000E+0 1.00000000E+3 2.32920000E+3 0.00000000E+0 5.81334233E+1 2.74104231E-1 -4.04797804E+2 4.91695976E-3 5.94410896E+0 5.92605799E-3 1.03280962E+1 3.17662361E-2
07 25 2014 15 50 44 347 0.00000000E+0 0.00000000E+0 1.05000000E+3 2.33370000E+3 0.00000000E+0 5.80825657E+1 3.04266455E-1 -3.29540946E+2 7.72456803E-3 6.00635260E+0 3.49521657E-3 1.25979483E+1 3.17804454E-2
07 25 2014 15 50 49 351 0.00000000E+0 0.00000000E+0 1.10000000E+3 2.33820000E+3 0.00000000E+0 5.81678152E+1 2.77993324E-1 -2.50050896E+2 8.06845016E-3 6.26180172E+0 2.74865216E-3 1.54222071E+1 4.59675634E-2
07 25 2014 15 50 53 356 0.00000000E+0 0.00000000E+0 1.15000000E+3 2.34280000E+3 0.00000000E+0 5.81451654E+1 2.76450619E-1 -1.74790168E+2 5.60298345E-3 6.54546618E+0 3.14430892E-3 1.86141193E+1 4.87767060E-2
07 25 2014 15 50 58 360 0.00000000E+0 0.00000000E+0 1.20000000E+3 2.34730000E+3 0.00000000E+0 5.81144094E+1 2.81668144E-1 -1.10041893E+2 4.88706055E-3 6.83993101E+0 2.34448481E-3 2.20719874E+1 2.17718647E-2
07 25 2014 15 51 02 365 0.00000000E+0 0.00000000E+0 1.25000000E+3 2.35180000E+3 0.00000000E+0 5.81226349E+1 2.99284825E-1 -5.81955910E+1 3.87191216E-3 7.16693997E+0 2.72890074E-3 2.55240023E+1 1.32115710E-2
07 25 2014 15 51 08 371 -1.00000000E+2 0.00000000E+0 1.25000000E+3 2.35810000E+3 0.00000000E+0 5.81340194E+1 2.74912090E-1 -3.65233719E+1 4.47294156E-2 7.88488984E+0 2.24773908E-2 -7.17513025E+1 8.93876279E-2
07 25 2014 15 51 13 376 -1.00000000E+2 0.00000000E+0 1.20000000E+3 2.36260000E+3 0.00000000E+0 5.81184626E+1 2.82029894E-1 -8.55550468E+1 9.29058925E-3 7.29438663E+0 3.34857064E-3 -1.04037505E+2 2.14436997E-2
07 25 2014 15 51 18 380 -1.00000000E+2 0.00000000E+0 1.15000000E+3 2.36710000E+3 0.00000000E+0 5.81089854E+1 2.65440212E-1 -1.52820945E+2 7.92455140E-3 6.54252768E+0 2.65409983E-3 -1.35626942E+2 1.09222114E-2
07 25 2014 15 51 22 385 -1.00000000E+2 0.00000000E+0 1.10000000E+3 2.37160000E+3 0.00000000E+0 5.81176579E+1 2.74687409E-1 -2.38713503E+2 5.16182189E-3 5.56801260E+0 2.09160504E-3 -1.54521227E+2 9.79094665E-3
07 25 2014 15 51 27 389 -1.00000000E+2 0.00000000E+0 1.05000000E+3 2.37620000E+3 0.00000000E+0 5.81220388E+1 3.05916778E-1 -3.34196353E+2 6.76051050E-3 4.69584465E+0 3.52305409E-3 -1.50864810E+2 9.47536264E-3
07 25 2014 15 51 31 394 -1.00000000E+2 0.00000000E+0 1.00000000E+3 2.38070000E+3 0.00000000E+0 5.81374764E+1 2.93097965E-1 -4.22384200E+2 9.50499206E-3 4.49051708E+0 3.47884727E-3 -1.27138004E+2 6.89037600E-3
07 25 2014 15 51 36 398 -1.00000000E+2 0.00000000E+0 9.50000000E+2 2.38520000E+3 0.00000000E+0 5.81302643E+1 2.93847393E-1 -4.90870209E+2 5.57761963E-3 4.73005772E+0 3.05995225E-3 -9.46386337E+1 7.98982188E-3
07 25 2014 15 51 40 403 -1.00000000E+2 0.00000000E+0 9.00000000E+2 2.38970000E+3 0.00000000E+0 5.81105053E+1 2.88458524E-1 -5.37749630E+2 1.38447091E-2 5.02439588E+0 2.67437170E-3 -6.47181645E+1 1.81869113E-2
07 25 2014 15 51 45 407 -1.00000000E+2 0.00000000E+0 8.50000000E+2 2.39420000E+3 0.00000000E+0 5.81276417E+1 2.75908959E-1 -5.67373214E+2 1.21285784E-2 5.36132455E+0 3.58598525E-3 -4.19209123E+1 9.74342565E-3
07 25 2014 15 51 49 412 -1.00000000E+2 0.00000000E+0 8.00000000E+2 2.39880000E+3 0.00000000E+0 5.81888556E+1 2.82924099E-1 -5.85451381E+2 9.10778386E-3 5.93765378E+0 3.19387121E-3 -2.64780998E+1 1.18135586E-2
07 25 2014 15 51 54 416 -1.00000000E+2 0.00000000E+0 7.50000000E+2 2.40330000E+3 0.00000000E+0 5.81822395E+1 2.85867335E-1 -5.96460609E+2 1.34855664E-2 6.36985898E+0 3.11745758E-3 -1.66717887E+1 8.37291684E-3
07 25 2014 15 51 58 421 -1.00000000E+2 0.00000000E+0 7.00000000E+2 2.40780000E+3 0.00000000E+0 5.80946207E+1 3.16197970E-1 -6.03208067E+2 1.26435219E-2 6.78042769E+0 3.84502118E-3 -1.06440663E+1 1.00629722E-2
07 25 2014 15 52 03 425 -1.00000000E+2 0.00000000E+0 6.50000000E+2 2.41230000E+3 0.00000000E+0 5.80823421E+1 3.15315361E-1 -6.07368314E+2 5.31140845E-3 7.15084076E+0 3.31027420E-3 -6.94480538E+0 1.02774197E-2
07 25 2014 15 52 07 430 -1.00000000E+2 0.00000000E+0 6.00000000E+2 2.41680000E+3 0.00000000E+0 5.81454635E+1 2.84392828E-1 -6.09981363E+2 3.27152927E-3 7.31121898E+0 3.35740408E-3 -4.71338034E+0 9.34551052E-3
07 25 2014 15 52 12 434 -1.00000000E+2 0.00000000E+0 5.50000000E+2 2.42130000E+3 0.00000000E+0 5.81440330E+1 3.04711163E-1 -6.11615396E+2 3.45742564E-3 7.33519346E+0 3.33288047E-3 -3.12634557E+0 3.69887524E-3
07 25 2014 15 52 16 439 -1.00000000E+2 0.00000000E+0 5.00000000E+2 2.42590000E+3 0.00000000E+0 5.81145883E+1 3.03350192E-1 -6.12545180E+2 3.86157532E-3 7.15034008E+0 2.72317329E-3 -2.33941674E+0 4.05818276E-3
07 25 2014 15 52 21 443 -1.00000000E+2 0.00000000E+0 4.50000000E+2 2.43040000E+3 0.00000000E+0 5.81353903E+1 2.79026822E-1 -6.12992686E+2 3.41076367E-3 7.04015791E+0 2.59860757E-3 -1.93800032E+0 3.83769371E-3
07 25 2014 15 52 25 448 -1.00000000E+2 0.00000000E+0 4.00000000E+2 2.43490000E+3 0.00000000E+0 5.81748486E+1 2.93373273E-1 -6.13107882E+2 4.96100281E-3 7.03345537E+0 3.62238939E-3 -1.81646347E+0 3.18585196E-2
07 25 2014 15 52 30 452 -1.00000000E+2 0.00000000E+0 3.50000000E+2 2.43940000E+3 0.00000000E+0 5.81418723E+1 2.60753881E-1 -6.13084203E+2 5.71751084E-3 7.10339844E+0 2.62616920E-3 -1.76108629E+0 1.38185092E-2
07 25 2014 15 52 34 457 -1.00000000E+2 0.00000000E+0 3.00000000E+2 2.44390000E+3 0.00000000E+0 5.81354499E+1 2.96707883E-1 -6.12995226E+2 1.36975574E-2 7.01960325E+0 2.68826025E-3 -1.92628503E+0 1.16084114E-2
07 25 2014 15 52 39 462 -1.00000000E+2 0.00000000E+0 2.50000000E+2 2.44840000E+3 0.00000000E+0 5.81775904E+1 2.52086862E-1 -6.12908909E+2 7.25214172E-3 7.00023770E+0 3.65486203E-3 -2.14602351E+0 2.42031874E-2
07 25 2014 15 52 43 466 -1.00000000E+2 0.00000000E+0 2.00000000E+2 2.45300000E+3 0.00000000E+0 5.81616759E+1 3.11850339E-1 -6.12873225E+2 5.24709978E-3 7.10281730E+0 4.05309278E-3 -2.24585533E+0 5.05702345E-2
07 25 2014 15 52 48 471 -1.00000000E+2 0.00000000E+0 1.50000000E+2 2.45750000E+3 0.00000000E+0 5.81366420E+1 2.83861081E-1 -6.12929208E+2 9.61761660E-3 7.30952621E+0 3.89211821E-3 -2.37339735E+0 2.13500967E-2
07 25 2014 15 52 52 475 -1.00000000E+2 0.00000000E+0 1.00000000E+2 2.46200000E+3 0.00000000E+0 5.81145287E+1 2.99096434E-1 -6.13091466E+2 4.46100614E-3 7.20456839E+0 5.97413904E-3 -2.25737095E+0 4.56127273E-2
07 25 2014 15 52 57 480 -1.00000000E+2 0.00000000E+0 5.00000000E+1 2.46650000E+3 0.00000000E+0 5.81680536E+1 3.16272188E-1 -6.13257706E+2 6.77456627E-3 7.12236762E+0 3.53057735E-3 -2.19427347E+0 7.15628002E-2
07 25 2014 15 53 01 484 -1.00000000E+2 0.00000000E+0 0.00000000E+0 2.47100000E+3 0.00000000E+0 5.82166761E+1 3.02092967E-1 -6.13386306E+2 6.59363596E-3 7.20853359E+0 4.45508337E-3 -2.08724290E+0 4.04743298E-2
