     -0.12      -0.12          0 	       2.7891713     0.0017159785   -6.7391429e-07 
     -0.12      -0.12  0.0202703 	       2.7891725     0.0017172277    1.0634574e-05 
     -0.12      -0.12  0.0405405 	       2.7891713     0.0017186189     2.250706e-05 
     -0.12      -0.12  0.0608108 	       2.7891697     0.0017218233    3.5974715e-05 
     -0.12      -0.12  0.0810811 	       2.7891673     0.0017271641    5.1857942e-05 
     -0.12      -0.12   0.101351 	       2.7891632     0.0017321424    6.9919754e-05 
     -0.12      -0.12   0.121622 	       2.7891584     0.0017389256    9.1427765e-05 
     -0.12      -0.12   0.141892 	       2.7891504      0.001747819    0.00011760675 
     -0.12      -0.12   0.162162 	       2.7891403     0.0017593931    0.00014992636 
     -0.12      -0.12   0.182432 	        2.789128     0.0017744952    0.00019008258 
     -0.12      -0.12   0.202703 	       2.7891124     0.0017947642    0.00024009434 
     -0.12      -0.12   0.222973 	       2.7890928     0.0018177939    0.00030217092 
     -0.12      -0.12   0.243243 	       2.7890661     0.0018453657    0.00037951189 
     -0.12      -0.12   0.263514 	       2.7890333     0.0018813602     0.0004745239 
     -0.12      -0.12   0.283784 	       2.7889913     0.0019266804     0.0005922174 
     -0.12      -0.12   0.304054 	       2.7889389      0.001982318     0.0007382142 
     -0.12      -0.12   0.324324 	       2.7888715     0.0020509727    0.00091969718 
     -0.12      -0.12   0.344595 	       2.7887863     0.0021364485     0.0011444086 
     -0.12      -0.12   0.364865 	       2.7886803         0.002239     0.0014244413 
     -0.12      -0.12   0.385135 	        2.788548     0.0023686229     0.0017709005 
     -0.12      -0.12   0.405405 	       2.7883817      0.002528835     0.0022008486 
     -0.12      -0.12   0.425676 	        2.788173     0.0027273273      0.002733893 
     -0.12      -0.12   0.445946 	       2.7879106     0.0029717754      0.003393289 
     -0.12      -0.12   0.466216 	       2.7875833     0.0032741404     0.0042109993 
     -0.12      -0.12   0.486486 	       2.7871738     0.0036483912     0.0052247755 
     -0.12      -0.12   0.506757 	       2.7866627     0.0041092115     0.0064799428 
     -0.12      -0.12   0.527027 	       2.7860243     0.0046790255     0.0080349439 
     -0.12      -0.12   0.547297 	        2.785227     0.0053811315     0.0099603273 
     -0.12      -0.12   0.567568 	       2.7842329     0.0062461868      0.012343189 
     -0.12      -0.12   0.587838 	        2.782993      0.007309226      0.015291267 
     -0.12      -0.12   0.608108 	       2.7814405     0.0086168162      0.018939393 
     -0.12      -0.12   0.628378 	       2.7795038      0.010220786       0.02344846 
     -0.12      -0.12   0.648649 	       2.7770806      0.012183281      0.029020843 
     -0.12      -0.12   0.668919 	       2.7740476      0.014579844       0.03590026 
     -0.12      -0.12   0.689189 	       2.7702454      0.017494771      0.044390437 
     -0.12      -0.12   0.709459 	       2.7654749      0.021033477      0.054854385 
     -0.12      -0.12    0.72973 	       2.7594785      0.025304319      0.067735952 
     -0.12      -0.12       0.75 	       2.7519264      0.030431491       0.08356973 
     -0.12      -0.12    0.77027 	       2.7423967      0.036540334       0.10298987 
     -0.12      -0.12   0.790541 	       2.7303427      0.043754495       0.12675488 
     -0.12      -0.12   0.810811 	       2.7150592       0.05217288       0.15574194 
     -0.12      -0.12   0.831081 	        2.695634      0.061847117       0.19095462 
     -0.12      -0.12   0.851351 	       2.6708846      0.072737621       0.23350003 
     -0.12      -0.12   0.871622 	       2.6392893      0.084652464       0.28453954 
     -0.12      -0.12   0.891892 	       2.5988922      0.097165882       0.34518624 
     -0.12      -0.12   0.912162 	       2.5472269       0.10950757       0.41631264 
     -0.12      -0.12   0.932432 	       2.4812557       0.12044256       0.49823332 
     -0.12      -0.12   0.952703 	       2.3974062       0.12817299       0.59021398 
     -0.12      -0.12   0.972973 	       2.2917954       0.13033423       0.68978788 
     -0.12      -0.12   0.993243 	       2.1608288       0.12423211       0.79198042 
     -0.12      -0.12    1.01351 	        2.002296       0.10746758       0.88876368 
     -0.12      -0.12    1.03378 	       1.8169345      0.078992096       0.96936599 
     -0.12      -0.12    1.05405 	       1.6099165      0.040265737        1.0221262 
     -0.12      -0.12    1.07432 	       1.3911955    -0.0042765642        1.0379013 
     -0.12      -0.12    1.09459 	        1.173807     -0.048191278        1.0135915 
     -0.12      -0.12    1.11486 	      0.97051037     -0.085205211       0.95352369 
     -0.12      -0.12    1.13514 	      0.79056779      -0.11130123        0.8676634 
     -0.12      -0.12    1.15541 	      0.63832704      -0.12547874       0.76795319 
     -0.12      -0.12    1.17568 	      0.51378897      -0.12914852       0.66502141 
     -0.12      -0.12    1.19595 	      0.41419473      -0.12492876       0.56652495 
     -0.12      -0.12    1.21622 	      0.33558375      -0.11561867       0.47698757 
     -0.12      -0.12    1.23649 	      0.27386458      -0.10360604       0.39842123 
     -0.12      -0.12    1.25676 	      0.22537656     -0.090660842       0.33114707 
     -0.12      -0.12    1.27703 	      0.18709298     -0.077953232       0.27449405 
     -0.12      -0.12     1.2973 	      0.15663064     -0.066168475        0.2273146 
     -0.12      -0.12    1.31757 	      0.13216491     -0.055643534        0.1883033 
     -0.12      -0.12    1.33784 	      0.11232157     -0.046484898       0.15618164 
     -0.12      -0.12    1.35811 	     0.096069616     -0.038660201       0.12978512 
     -0.12      -0.12    1.37838 	      0.08263755     -0.032061464        0.1081062 
     -0.12      -0.12    1.39865 	     0.071443662     -0.026548478      0.090291955 
     -0.12      -0.12    1.41892 	      0.06204656      -0.02197204      0.075634084 
     -0.12      -0.12    1.43919 	     0.054107141     -0.018189575      0.063550593 
     -0.12      -0.12    1.45946 	     0.047359956     -0.015072089      0.053566591 
     -0.12      -0.12    1.47973 	     0.041596732     -0.012506269      0.045297028 
     -0.12      -0.12        1.5 	     0.036652846     -0.010396073      0.038428682 
     -0.12      -0.11          0 	       2.7891768     0.0013568568   -7.9164253e-07 
     -0.12      -0.11  0.0202703 	       2.7891781     0.0013572178    1.1102457e-05 
     -0.12      -0.11  0.0405405 	       2.7891764     0.0013597481     2.353013e-05 
     -0.12      -0.11  0.0608108 	       2.7891751     0.0013626155     3.773506e-05 
