     -0.12      -0.12          0 	       2.9389653     0.0019649576    9.3947265e-12 
     -0.12      -0.12  0.0202703 	       2.9389651     0.0019653377    6.4899033e-06 
     -0.12      -0.12  0.0405405 	       2.9389636     0.0019651313    1.3421496e-05 
     -0.12      -0.12  0.0608108 	       2.9389626     0.0019665976    2.1162509e-05 
     -0.12      -0.12  0.0810811 	       2.9389588     0.0019691987    3.0001893e-05 
     -0.12      -0.12   0.101351 	       2.9389549     0.0019728007    4.0449878e-05 
     -0.12      -0.12   0.121622 	       2.9389499     0.0019771184    5.3261432e-05 
     -0.12      -0.12   0.141892 	       2.9389437     0.0019831678    6.8998801e-05 
     -0.12      -0.12   0.162162 	       2.9389358     0.0019907343     8.873874e-05 
     -0.12      -0.12   0.182432 	        2.938926     0.0020007395    0.00011342959 
     -0.12      -0.12   0.202703 	       2.9389138     0.0020134979    0.00014441709 
     -0.12      -0.12   0.222973 	       2.9388979     0.0020282065    0.00018349133 
     -0.12      -0.12   0.243243 	        2.938879     0.0020501724    0.00023244374 
     -0.12      -0.12   0.263514 	       2.9388554     0.0020761128    0.00029421311 
     -0.12      -0.12   0.283784 	        2.938826     0.0021086159    0.00037208333 
     -0.12      -0.12   0.304054 	       2.9387903     0.0021486355    0.00046969527 
     -0.12      -0.12   0.324324 	       2.9387461     0.0021991871    0.00059254527 
     -0.12      -0.12   0.344595 	       2.9386919     0.0022624584     0.0007475787 
     -0.12      -0.12   0.364865 	       2.9386253     0.0023409589    0.00094238439 
     -0.12      -0.12   0.385135 	        2.938539     0.0024405313     0.0011870022 
     -0.12      -0.12   0.405405 	       2.9384331     0.0025639386      0.001494628 
     -0.12      -0.12   0.425676 	       2.9383008     0.0027188971     0.0018807378 
     -0.12      -0.12   0.445946 	       2.9381364     0.0029110001      0.002366047 
     -0.12      -0.12   0.466216 	       2.9379274     0.0031540914     0.0029759709 
     -0.12      -0.12   0.486486 	       2.9376654     0.0034580521     0.0037415813 
     -0.12      -0.12   0.506757 	        2.937335     0.0038372636     0.0047033064 
     -0.12      -0.12   0.527027 	       2.9369166     0.0043138663     0.0059074912 
     -0.12      -0.12   0.547297 	       2.9363896     0.0049090177     0.0074180159 
     -0.12      -0.12   0.567568 	       2.9357221     0.0056531341     0.0093144696 
     -0.12      -0.12   0.587838 	         2.93488     0.0065818564      0.011693433 
     -0.12      -0.12   0.608108 	       2.9338145     0.0077400754      0.014675184 
     -0.12      -0.12   0.628378 	       2.9324647     0.0091823974      0.018412483 
     -0.12      -0.12   0.648649 	       2.9307531      0.010974972      0.023093962 
     -0.12      -0.12   0.668919 	       2.9285809       0.01319692      0.028955241 
     -0.12      -0.12   0.689189 	       2.9258187      0.015942474      0.036288514 
     -0.12      -0.12   0.709459 	       2.9223005      0.019324072        0.0454569 
     -0.12      -0.12    0.72973 	        2.917809       0.02346925      0.056908101 
     -0.12      -0.12       0.75 	       2.9120584      0.028521887      0.071192207 
     -0.12      -0.12    0.77027 	       2.9046735      0.034638632      0.088980859 
     -0.12      -0.12   0.790541 	       2.8951553      0.041977377       0.11108145 
     -0.12      -0.12   0.810811 	       2.8828393      0.050681175       0.13846183 
     -0.12      -0.12   0.831081 	       2.8668402      0.060850135       0.17224926 
     -0.12      -0.12   0.851351 	       2.8459808      0.072492195       0.21372521 
     -0.12      -0.12   0.871622 	        2.818696      0.085454391       0.26427688 
     -0.12      -0.12   0.891892 	       2.7829228      0.099323802       0.32528607 
     -0.12      -0.12   0.912162 	       2.7359961       0.11330082         0.397918 
     -0.12      -0.12   0.932432 	       2.6745674        0.1260545       0.48275587 
     -0.12      -0.12   0.952703 	        2.594636       0.13561447       0.57923354 
     -0.12      -0.12   0.972973 	       2.4918162       0.13937786       0.68486034 
     -0.12      -0.12   0.993243 	       2.3620207       0.13439144       0.79436801 
     -0.12      -0.12    1.01351 	       2.2026823       0.11806238       0.89915985 
     -0.12      -0.12    1.03378 	       2.0144498      0.089301402        0.9877306 
     -0.12      -0.12    1.05405 	       1.8027167      0.049716261        1.0477489 
     -0.12      -0.12    1.07432 	        1.577877     0.0040195248         1.069685 
     -0.12      -0.12    1.09459 	       1.3534333     -0.041069162        1.0504208 
     -0.12      -0.12    1.11486 	       1.1424678     -0.079126394       0.99452372 
     -0.12      -0.12    1.13514 	      0.95434999      -0.10614155       0.91224033 
     -0.12      -0.12    1.15541 	      0.79339995       -0.1212249       0.81564255 
     -0.12      -0.12    1.17568 	      0.65958743      -0.12589498       0.71529782 
     -0.12      -0.12    1.19595 	      0.55020651      -0.12281502       0.61868339 
     -0.12      -0.12    1.21622 	      0.46146445      -0.11474798        0.5301417 
     -0.12      -0.12    1.23649 	      0.38951492      -0.10399123       0.45159297 
     -0.12      -0.12    1.25676 	      0.33096067     -0.092213296       0.38338098 
     -0.12      -0.12    1.27703 	      0.28300949     -0.080502941       0.32496066 
