    0.0125     -0.025       -0.1 	       2.8992599   -3.3409064e-05    7.4396801e-06 
    0.0125     -0.025 -0.0979798 	       2.8992613   -3.3382572e-05    7.2311333e-06 
    0.0125     -0.025 -0.0959596 	       2.8992626   -3.3479273e-05     7.067707e-06 
    0.0125     -0.025 -0.0939394 	       2.8992636    -3.359763e-05    6.8387009e-06 
    0.0125     -0.025 -0.0919192 	       2.8992657   -3.3773292e-05    6.6549382e-06 
    0.0125     -0.025  -0.089899 	       2.8992678   -3.3745349e-05    6.3842504e-06 
    0.0125     -0.025 -0.0878788 	       2.8992649   -3.3556016e-05    6.1931984e-06 
    0.0125     -0.025 -0.0858586 	       2.8992673    -3.410342e-05    6.0162685e-06 
    0.0125     -0.025 -0.0838384 	       2.8992695    -3.361179e-05    5.8149123e-06 
    0.0125     -0.025 -0.0818182 	       2.8992707   -3.3486752e-05    5.6269848e-06 
    0.0125     -0.025  -0.079798 	       2.8992717   -3.3599448e-05    5.4342456e-06 
    0.0125     -0.025 -0.0777778 	       2.8992729   -3.3772212e-05    5.2733961e-06 
    0.0125     -0.025 -0.0757576 	       2.8992738   -3.4047775e-05    5.1919682e-06 
    0.0125     -0.025 -0.0737374 	       2.8992767   -3.2525721e-05      5.08816e-06 
    0.0125     -0.025 -0.0717172 	        2.899276   -3.4171031e-05    4.8576874e-06 
    0.0125     -0.025  -0.069697 	       2.8992768   -3.3757975e-05    4.6259482e-06 
    0.0125     -0.025 -0.0676768 	       2.8992779   -3.3924661e-05    4.5058781e-06 
    0.0125     -0.025 -0.0656566 	       2.8992788   -3.3915574e-05    4.5147672e-06 
    0.0125     -0.025 -0.0636364 	       2.8992797    -3.389522e-05    4.3559221e-06 
    0.0125     -0.025 -0.0616162 	       2.8992805   -3.3861377e-05    4.2012063e-06 
    0.0125     -0.025  -0.059596 	       2.8992813   -3.3804047e-05    4.0070912e-06 
    0.0125     -0.025 -0.0575758 	       2.8992854   -3.3562034e-05    3.8516555e-06 
    0.0125     -0.025 -0.0555556 	       2.8992823   -3.4298034e-05    3.6313341e-06 
    0.0125     -0.025 -0.0535354 	       2.8992828   -3.4094499e-05    3.5707681e-06 
    0.0125     -0.025 -0.0515152 	       2.8992841   -3.4034107e-05    3.4427104e-06 
    0.0125     -0.025  -0.049495 	       2.8992849   -3.3798448e-05    3.1856835e-06 
    0.0125     -0.025 -0.0474747 	       2.8992855   -3.3779286e-05    3.0773504e-06 
    0.0125     -0.025 -0.0454545 	       2.8992864   -3.3602954e-05    3.1478042e-06 
    0.0125     -0.025 -0.0434343 	        2.899287   -3.3591807e-05    3.0142307e-06 
    0.0125     -0.025 -0.0414141 	       2.8992875   -3.2958957e-05    2.7011476e-06 
    0.0125     -0.025 -0.0393939 	       2.8992881   -3.3098678e-05    2.6403271e-06 
    0.0125     -0.025 -0.0373737 	       2.8992885   -3.3215347e-05    2.4964957e-06 
    0.0125     -0.025 -0.0353535 	        2.899289   -3.2942358e-05    2.2714513e-06 
    0.0125     -0.025 -0.0333333 	       2.8992894    -3.300706e-05    2.0836658e-06 
    0.0125     -0.025 -0.0313131 	       2.8992898   -3.2831091e-05     1.807907e-06 
    0.0125     -0.025 -0.0292929 	       2.8992904    -3.261969e-05    1.8100379e-06 
    0.0125     -0.025 -0.0272727 	       2.8992906   -3.2690826e-05    1.7271924e-06 
    0.0125     -0.025 -0.0252525 	       2.8992908   -3.2286979e-05    1.3948041e-06 
    0.0125     -0.025 -0.0232323 	        2.899291    -3.248548e-05    1.3197675e-06 
    0.0125     -0.025 -0.0212121 	       2.8992914   -3.2784341e-05    1.3106494e-06 
    0.0125     -0.025 -0.0191919 	       2.8992916   -3.2830035e-05    1.2028795e-06 
    0.0125     -0.025 -0.0171717 	       2.8992922   -3.3532032e-05    1.1265764e-06 
    0.0125     -0.025 -0.0151515 	       2.8992923   -3.2939455e-05    7.2378351e-07 
    0.0125     -0.025 -0.0131313 	       2.8992927   -3.3509158e-05    6.8632346e-07 
    0.0125     -0.025 -0.0111111 	       2.8992928   -3.4431894e-05     6.772514e-07 
