     -0.12      -0.12          0 	       2.7822971      0.001807815    5.0882912e-05 
     -0.12      -0.12  0.0202703 	        2.782328     0.0018226055    7.3408365e-05 
     -0.12      -0.12  0.0405405 	       2.7823775     0.0018313203    9.6338821e-05 
     -0.12      -0.12  0.0608108 	       2.7824221     0.0018464616    0.00012117716 
     -0.12      -0.12  0.0810811 	       2.7824985     0.0018559668    0.00014713086 
     -0.12      -0.12   0.101351 	       2.7825822     0.0018554711    0.00017521424 
     -0.12      -0.12   0.121622 	       2.7826629      0.001861157    0.00020842843 
     -0.12      -0.12   0.141892 	       2.7827424     0.0018763546    0.00024482702 
     -0.12      -0.12   0.162162 	       2.7828357     0.0018867845    0.00028656292 
     -0.12      -0.12   0.182432 	        2.782922     0.0019113951    0.00033621043 
     -0.12      -0.12   0.202703 	       2.7830276     0.0019370483    0.00039335361 
     -0.12      -0.12   0.222973 	       2.7831272     0.0019673381    0.00045967464 
     -0.12      -0.12   0.243243 	       2.7832386     0.0020047787    0.00054161907 
     -0.12      -0.12   0.263514 	       2.7833557     0.0020466791    0.00063827919 
     -0.12      -0.12   0.283784 	        2.783484     0.0021030921    0.00075625773 
     -0.12      -0.12   0.304054 	       2.7836187     0.0021691614    0.00089916027 
     -0.12      -0.12   0.324324 	        2.783752     0.0022461353     0.0010723739 
     -0.12      -0.12   0.344595 	        2.783895     0.0023404762     0.0012858798 
     -0.12      -0.12   0.364865 	       2.7840469     0.0024558571     0.0015468671 
     -0.12      -0.12   0.385135 	       2.7841915     0.0025937334     0.0018654459 
     -0.12      -0.12   0.405405 	       2.7843376     0.0027635212     0.0022572913 
     -0.12      -0.12   0.425676 	       2.7844752     0.0029692433     0.0027411168 
     -0.12      -0.12   0.445946 	       2.7845959     0.0032160405      0.003335925 
     -0.12      -0.12   0.466216 	       2.7846997      0.003523073     0.0040711058 
     -0.12      -0.12   0.486486 	       2.7847737     0.0038954474     0.0049747635 
     -0.12      -0.12   0.506757 	       2.7848015     0.0043492542     0.0060923902 
     -0.12      -0.12   0.527027 	        2.784765      0.004907665      0.007474685 
     -0.12      -0.12   0.547297 	       2.7846481     0.0055800285     0.0091801467 
     -0.12      -0.12   0.567568 	       2.7844154     0.0063997536      0.011289069 
     -0.12      -0.12   0.587838 	       2.7840479     0.0074067696      0.013895293 
     -0.12      -0.12   0.608108 	       2.7834762     0.0086273997      0.017113904 
     -0.12      -0.12   0.628378 	       2.7826555      0.010119622      0.021093285 
     -0.12      -0.12   0.648649 	       2.7815061      0.011933321      0.026004706 
     -0.12      -0.12   0.668919 	       2.7799279      0.014139272      0.032071301 
     -0.12      -0.12   0.689189 	       2.7777891      0.016807199      0.039551675 
     -0.12      -0.12   0.709459 	       2.7749347      0.020032408      0.048771838 
     -0.12      -0.12    0.72973 	       2.7711663      0.023914959      0.060120485 
     -0.12      -0.12       0.75 	       2.7661915      0.028553163      0.074068037 
     -0.12      -0.12    0.77027 	       2.7596741      0.034071744       0.09118129 
     -0.12      -0.12   0.790541 	       2.7511593      0.040579928       0.11212186 
     -0.12      -0.12   0.810811 	       2.7400663      0.048179528       0.13766854 
     -0.12      -0.12   0.831081 	       2.7256388      0.056930915       0.16870476 
     -0.12      -0.12   0.851351 	       2.7069054      0.066835418       0.20620984 
     -0.12      -0.12   0.871622 	       2.6826191      0.077795438       0.25121887 
     -0.12      -0.12   0.891892 	       2.6512069      0.089557016       0.30474226 
