year mo dd hr mn sc dsub1_Bx dsub1_By dsub1_Bz dsub2_Bx dsub2_By dsub2_Bz dsub3_Bx dsub3_By dsub3_Bz dsub4_Bx dsub4_By dsub4_Bz dsub5_Bx dsub5_By dsub5_Bz
2014 07 15 15 39 44 -42.590577 -9.304052 -41.571006 -32.447843 27.513530 -15.891203 38.710572 8.262993 -32.579516 19.744523 11.620440 -20.359002 -5.982866 -37.762187 -60.915159
2014 07 15 15 39 44 -42.651374 -9.193187 -41.698560 -32.538442 27.788903 -15.825638 38.552024 8.532406 -32.586669 19.850619 11.634745 -20.353042 -5.753984 -37.738345 -60.831712
2014 07 15 15 39 45 -42.459447 -9.393459 -41.696176 -32.542018 27.748372 -15.861401 38.498380 8.774401 -32.509183 19.776710 11.496462 -20.347081 -5.888690 -37.848018 -60.893701
2014 07 15 15 39 45 -42.635877 -9.242063 -41.764125 -32.465724 27.645852 -15.808948 38.709380 8.383394 -32.488917 19.971021 11.560835 -20.361386 -5.788555 -37.752650 -60.866283
2014 07 15 15 39 45 -42.485673 -9.344583 -41.718825 -32.546786 27.593400 -16.058096 38.461425 8.755327 -32.519911 19.752868 11.823095 -20.378076 -5.956640 -37.633441 -60.851978
2014 07 15 15 39 45 -42.529780 -9.175306 -41.617497 -32.443074 27.513530 -15.972265 38.736798 8.191467 -32.518719 19.881614 11.478580 -20.291053 -5.904188 -37.852786 -60.936616
2014 07 15 15 39 46 -42.594153 -9.239679 -41.784390 -32.489566 27.624394 -15.702852 38.740374 8.297564 -32.506798 19.938834 11.511959 -20.359002 -5.788555 -37.896893 -60.861514
2014 07 15 15 39 46 -42.566735 -9.280210 -41.774854 -32.608775 27.611281 -16.067633 38.442351 8.688570 -32.503222 19.761212 11.789717 -20.389996 -5.920877 -37.652514 -60.882972
2014 07 15 15 39 46 -42.570312 -9.161001 -41.587695 -32.563476 27.556445 -16.127237 38.552024 8.557440 -32.542561 19.721873 11.684813 -20.420991 -5.970945 -37.621520 -60.922311
2014 07 15 15 39 46 -42.522628 -9.135967 -41.663989 -32.520560 27.434852 -16.039022 38.598515 8.268953 -32.510375 19.824393 11.534609 -20.374499 -5.949487 -37.739537 -60.987876
2014 07 15 15 39 47 -42.602498 -9.097820 -41.655644 -32.586125 27.472999 -16.050943 38.647391 8.178354 -32.590245 19.830354 11.469044 -20.343505 -5.887498 -37.752650 -60.942577
2014 07 15 15 39 47 -42.622764 -9.182458 -41.702136 -32.519368 27.714993 -15.826830 38.631894 8.433462 -32.552098 19.936450 11.526264 -20.337544 -5.763521 -37.769339 -60.880588
2014 07 15 15 39 47 -42.536933 -9.189611 -41.625842 -32.543210 27.458693 -16.034254 38.627126 8.174778 -32.617663 19.872077 11.430897 -20.367347 -5.911340 -37.793181 -60.916351
2014 07 15 15 39 47 -42.592961 -9.187227 -41.725978 -32.550363 27.507569 -15.925774 38.693883 8.192659 -32.559250 19.894727 11.494078 -20.258866 -5.877962 -37.812255 -60.868667
2014 07 15 15 39 48 -42.637069 -9.227758 -41.747436 -32.513408 27.775790 -15.879282 38.546063 8.710028 -32.440041 19.838698 11.820711 -20.360194 -5.823125 -37.856362 -60.884164
2014 07 15 15 39 48 -42.534549 -9.344583 -41.793927 -32.640962 27.786519 -15.839943 38.559176 8.607508 -32.513951 19.899495 11.706270 -20.397149 -5.750408 -37.766955 -60.745881
2014 07 15 15 39 48 -42.607266 -9.246831 -41.791543 -32.545594 27.815129 -15.844711 38.559176 8.714796 -32.395934 19.794591 11.765875 -20.344697 -5.818357 -37.681125 -60.760186
2014 07 15 15 39 48 -42.507131 -9.402996 -41.632995 -32.564668 27.470614 -15.998491 38.628318 8.208157 -32.480572 19.839890 11.835016 -20.382844 -5.832662 -37.685893 -60.862706
2014 07 15 15 39 49 -42.442758 -9.304052 -41.606769 -32.537250 27.468230 -15.999683 38.572289 8.185507 -32.513951 19.808896 11.480965 -20.295821 -5.908956 -37.766955 -60.964034
2014 07 15 15 39 49 -42.565543 -9.301668 -41.748628 -32.449035 27.526643 -15.849480 38.702228 8.196236 -32.548522 19.876845 11.464275 -20.263635 -5.826702 -37.899278 -60.867475
2014 07 15 15 39 49 -42.556006 -9.219413 -41.771277 -32.503871 27.666118 -15.677818 38.695075 8.354784 -32.460307 19.973405 11.570372 -20.305358 -5.846967 -37.806294 -60.824560
2014 07 15 15 39 49 -42.556006 -9.369617 -41.683063 -32.437114 27.520682 -15.766033 38.737990 8.323790 -32.486533 19.900687 11.482157 -20.273171 -5.857696 -37.870667 -60.831712
2014 07 15 15 39 50 -42.596538 -9.261137 -41.766509 -32.459763 27.705457 -15.813717 38.735606 8.377434 -32.450770 19.941218 11.607326 -20.320855 -5.782594 -37.799142 -60.863899
2014 07 15 15 39 50 -42.582232 -9.253984 -41.759356 -32.434730 27.610089 -15.671858 38.751103 8.334518 -32.447194 19.954331 11.484541 -20.251714 -5.843391 -37.862323 -60.829328
2014 07 15 15 39 50 -42.515475 -9.304052 -41.705712 -32.544402 27.740027 -15.738615 38.590171 8.454920 -32.537793 19.965060 11.595406 -20.287476 -5.742063 -37.760995 -60.832904
2014 07 15 15 39 50 -42.529780 -9.411340 -41.671142 -32.525329 27.811553 -15.799412 38.583018 8.564592 -32.549714 19.878037 11.626400 -20.368539 -5.773057 -37.735961 -60.773300
2014 07 15 15 39 51 -42.496402 -9.437566 -41.649684 -32.491950 27.734067 -15.826830 38.602092 8.477570 -32.569979 19.928105 11.595406 -20.288669 -5.808820 -37.797950 -60.825752
2014 07 15 15 39 51 -42.464215 -9.329086 -41.602000 -32.576589 27.484919 -16.053328 38.536527 8.427502 -32.460307 19.774325 11.666931 -20.318471 -6.043663 -37.687085 -60.913966
2014 07 15 15 39 51 -42.572696 -9.084707 -41.557893 -32.559899 27.772214 -15.913853 38.655736 8.178354 -32.536601 19.839890 11.480965 -20.295821 -5.902996 -37.780068 -60.869859
2014 07 15 15 39 51 -42.640645 -9.232526 -41.623458 -32.573012 27.773406 -15.850672 38.649775 8.441807 -32.519911 19.975789 11.603750 -20.288669 -5.786170 -37.790797 -60.809062
2014 07 15 15 39 52 -42.508323 -9.410148 -41.722402 -32.520560 27.756717 -15.928158 38.493611 8.804203 -32.423352 19.748099 11.798061 -20.364963 -5.931606 -37.714503 -60.841249
