year mo dd hr mn sc dsub1_Bx dsub1_By dsub1_Bz dsub2_Bx dsub2_By dsub2_Bz dsub3_Bx dsub3_By dsub3_Bz dsub4_Bx dsub4_By dsub4_Bz dsub5_Bx dsub5_By dsub5_Bz
2014 07 15 14 53 43 -42.571504 -9.547239 -41.828498 -32.601623 27.371671 -16.229757 38.501956 8.170010 -32.677268 19.693263 11.449970 -20.493709 -6.066312 -37.760995 -61.129735
2014 07 15 14 53 44 -42.720515 -9.141927 -41.810616 -32.645730 27.813937 -15.974649 38.457848 8.670689 -32.550906 19.749291 11.750378 -20.459138 -5.863657 -37.743113 -60.900853
2014 07 15 14 53 44 -42.720515 -9.141927 -41.810616 -32.645730 27.813937 -15.974649 38.457848 8.670689 -32.550906 19.749291 11.750378 -20.459138 -5.863657 -37.743113 -60.900853
2014 07 15 14 53 44 -42.525012 -9.467369 -41.808232 -32.584933 27.378823 -16.159424 38.608052 8.035303 -32.773827 19.754060 11.360563 -20.428143 -5.949487 -37.843249 -61.089204
2014 07 15 14 53 44 -42.525012 -9.467369 -41.808232 -32.584933 27.378823 -16.159424 38.608052 8.035303 -32.773827 19.754060 11.360563 -20.428143 -5.949487 -37.843249 -61.089204
2014 07 15 14 53 45 -42.747933 -9.207492 -41.867837 -32.619504 27.756717 -15.953192 38.469769 8.738638 -32.552098 19.669421 11.840977 -20.450793 -5.912532 -37.662051 -60.961650
2014 07 15 14 53 45 -42.463023 -9.381538 -41.789159 -32.576589 27.406241 -16.127237 38.647391 8.029343 -32.708262 19.862540 11.397518 -20.393573 -5.924453 -37.858746 -61.046289
2014 07 15 14 53 45 -42.463023 -9.381538 -41.789159 -32.576589 27.406241 -16.127237 38.647391 8.029343 -32.708262 19.862540 11.397518 -20.393573 -5.924453 -37.858746 -61.046289
2014 07 15 14 53 45 -42.706210 -9.263521 -41.916713 -32.573012 27.697112 -16.044983 38.435199 8.779169 -32.560442 19.672997 11.838593 -20.416223 -5.943527 -37.634633 -60.947345
2014 07 15 14 53 46 -42.706210 -9.263521 -41.916713 -32.573012 27.697112 -16.044983 38.435199 8.779169 -32.560442 19.672997 11.838593 -20.416223 -5.943527 -37.634633 -60.947345
2014 07 15 14 53 46 -42.523820 -9.279018 -41.665181 -32.550363 27.484919 -16.008028 38.716533 8.081795 -32.733296 19.816049 11.414207 -20.475827 -5.848159 -37.955306 -61.012910
2014 07 15 14 53 46 -42.523820 -9.279018 -41.665181 -32.550363 27.484919 -16.008028 38.716533 8.081795 -32.733296 19.816049 11.414207 -20.475827 -5.848159 -37.955306 -61.012910
2014 07 15 14 53 46 -42.647798 -9.341007 -41.920289 -32.662419 27.637507 -16.209492 38.404204 8.719564 -32.608126 19.652732 11.854090 -20.428143 -5.978097 -37.615559 -60.918735
2014 07 15 14 53 47 -42.563159 -9.220605 -41.724786 -32.460956 27.555253 -15.870937 38.726069 8.139015 -32.704686 19.860156 11.335529 -20.436488 -5.876770 -38.012526 -61.002181
2014 07 15 14 53 47 -42.563159 -9.220605 -41.724786 -32.460956 27.555253 -15.870937 38.726069 8.139015 -32.704686 19.860156 11.335529 -20.436488 -5.876770 -38.012526 -61.002181
2014 07 15 14 53 47 -42.628724 -9.428030 -41.879758 -32.638577 27.489688 -16.316780 38.400628 8.561016 -32.705878 19.656308 11.742033 -20.440064 -6.059160 -37.637017 -60.998605
2014 07 15 14 53 47 -42.628724 -9.428030 -41.879758 -32.638577 27.489688 -16.316780 38.400628 8.561016 -32.705878 19.656308 11.742033 -20.440064 -6.059160 -37.637017 -60.998605
2014 07 15 14 53 48 -42.657334 -9.088283 -41.735515 -32.559899 27.676846 -15.907892 38.668849 8.268953 -32.630776 19.883998 11.495270 -20.450793 -5.856504 -37.851594 -60.962842
2014 07 15 14 53 48 -42.657334 -9.088283 -41.735515 -32.559899 27.676846 -15.907892 38.668849 8.268953 -32.630776 19.883998 11.495270 -20.450793 -5.856504 -37.851594 -60.962842
2014 07 15 14 53 48 -42.578656 -9.525781 -41.823729 -32.599238 27.397897 -16.172537 38.546063 8.391739 -32.659386 19.678958 11.633553 -20.508014 -6.071081 -37.695430 -60.964034
2014 07 15 14 53 48 -42.707402 -9.021526 -41.725978 -32.621888 27.799632 -15.918621 38.625934 8.453728 -32.679652 19.887574 11.579908 -20.432912 -5.739679 -37.814639 -60.985492
2014 07 15 14 53 49 -42.707402 -9.021526 -41.725978 -32.621888 27.799632 -15.918621 38.625934 8.453728 -32.679652 19.887574 11.579908 -20.432912 -5.739679 -37.814639 -60.985492
2014 07 15 14 53 49 -42.551238 -9.561544 -41.771277 -32.549170 27.360942 -16.147503 38.538911 8.316637 -32.584284 19.657500 11.538185 -20.419799 -6.072273 -37.760995 -61.000989
2014 07 15 14 53 49 -42.551238 -9.561544 -41.771277 -32.549170 27.360942 -16.147503 38.538911 8.316637 -32.584284 19.657500 11.538185 -20.419799 -6.072273 -37.760995 -61.000989
2014 07 15 14 53 49 -42.714555 -9.134775 -41.765317 -32.639770 27.806785 -15.928158 38.497188 8.706451 -32.487725 19.771941 11.817135 -20.435296 -5.902996 -37.678740 -60.878204
2014 07 15 14 53 50 -42.714555 -9.134775 -41.765317 -32.639770 27.806785 -15.928158 38.497188 8.706451 -32.487725 19.771941 11.817135 -20.435296 -5.902996 -37.678740 -60.878204
2014 07 15 14 53 50 -42.478520 -9.386306 -41.764125 -32.557515 27.424123 -16.135582 38.678386 8.111597 -32.703494 19.757636 11.352219 -20.416223 -5.962600 -37.818215 -61.071323
2014 07 15 14 53 50 -42.478520 -9.386306 -41.764125 -32.557515 27.424123 -16.135582 38.678386 8.111597 -32.703494 19.757636 11.352219 -20.416223 -5.962600 -37.818215 -61.071323
2014 07 15 14 53 50 -42.684752 -9.271865 -41.871413 -32.581357 27.637507 -16.054520 38.397052 8.834005 -32.509183 19.661077 11.842169 -20.388804 -5.987634 -37.639401 -60.943769
2014 07 15 14 53 51 -42.510707 -9.246831 -41.594848 -32.449035 27.524259 -15.909084 38.733222 8.115173 -32.692765 19.876845 11.385597 -20.404302 -5.855312 -37.975572 -60.960458
2014 07 15 14 53 51 -42.510707 -9.246831 -41.594848 -32.449035 27.524259 -15.909084 38.733222 8.115173 -32.692765 19.876845 11.385597 -20.404302 -5.855312 -37.975572 -60.960458
2014 07 15 14 53 51 -42.565543 -9.363657 -41.933402 -32.655267 27.653005 -16.260752 38.456656 8.708836 -32.562827 19.690879 11.858858 -20.398341 -6.000747 -37.566684 -60.887740
2014 07 15 14 53 51 -42.565543 -9.363657 -41.933402 -32.655267 27.653005 -16.260752 38.456656 8.708836 -32.562827 19.690879 11.858858 -20.398341 -6.000747 -37.566684 -60.887740
2014 07 15 14 53 52 -42.594153 -9.140735 -41.677102 -32.391814 27.526643 -15.813717 38.737990 8.215309 -32.634352 19.898303 11.393942 -20.359002 -5.832662 -37.971995 -60.971187
2014 07 15 14 53 52 -42.594153 -9.140735 -41.677102 -32.391814 27.526643 -15.813717 38.737990 8.215309 -32.634352 19.898303 11.393942 -20.359002 -5.832662 -37.971995 -60.971187
2014 07 15 14 53 52 -42.579848 -9.394651 -41.852340 -32.609967 27.575519 -16.344198 38.379170 8.615852 -32.560442 19.639619 11.783756 -20.477019 -6.052007 -37.564299 -60.899661
2014 07 15 14 53 52 -42.604882 -9.131198 -41.689023 -32.551555 27.632739 -15.838751 38.735606 8.235575 -32.623623 19.941218 11.428513 -20.364963 -5.854120 -37.896893 -60.893701
2014 07 15 14 53 53 -42.604882 -9.131198 -41.689023 -32.551555 27.632739 -15.838751 38.735606 8.235575 -32.623623 19.941218 11.428513 -20.364963 -5.854120 -37.896893 -60.893701
2014 07 15 14 53 53 -42.538125 -9.506708 -41.791543 -32.609967 27.463462 -16.182074 38.510301 8.495451 -32.587861 19.607432 11.763491 -20.397149 -6.047239 -37.595294 -60.930656
2014 07 15 14 53 53 -42.538125 -9.506708 -41.791543 -32.609967 27.463462 -16.182074 38.510301 8.495451 -32.587861 19.607432 11.763491 -20.397149 -6.047239 -37.595294 -60.930656
2014 07 15 14 53 53 -42.625148 -9.022718 -41.686639 -32.577781 27.714993 -15.904316 38.660504 8.383394 -32.616471 19.910224 11.526264 -20.415030 -5.786170 -37.817023 -60.998605
2014 07 15 14 53 54 -42.625148 -9.022718 -41.686639 -32.577781 27.714993 -15.904316 38.660504 8.383394 -32.616471 19.910224 11.526264 -20.415030 -5.786170 -37.817023 -60.998605
2014 07 15 14 53 54 -42.546470 -9.537702 -41.790351 -32.552747 27.375247 -16.172537 38.547255 8.396507 -32.595013 19.706376 11.670507 -20.454370 -6.063928 -37.685893 -61.002181
2014 07 15 14 53 54 -42.713363 -8.971458 -41.671142 -32.596854 27.855660 -15.867361 38.566329 8.499027 -32.674883 19.879230 11.589445 -20.419799 -5.742063 -37.776492 -60.973571
2014 07 15 14 53 54 -42.713363 -8.971458 -41.671142 -32.596854 27.855660 -15.867361 38.566329 8.499027 -32.674883 19.879230 11.589445 -20.419799 -5.742063 -37.776492 -60.973571
2014 07 15 14 53 55 -42.533357 -9.512668 -41.778430 -32.531289 27.393128 -16.117701 38.523414 8.216501 -32.592629 19.713529 11.557259 -20.441256 -6.026973 -37.741921 -60.977147
2014 07 15 14 53 55 -42.533357 -9.512668 -41.778430 -32.531289 27.393128 -16.117701 38.523414 8.216501 -32.592629 19.713529 11.557259 -20.441256 -6.026973 -37.741921 -60.977147
2014 07 15 14 53 55 -42.689521 -9.031063 -41.725978 -32.601623 27.806785 -15.875706 38.543679 8.602739 -32.558058 19.831546 11.747993 -20.393573 -5.774250 -37.740729 -60.891317
2014 07 15 14 53 55 -42.689521 -9.031063 -41.725978 -32.601623 27.806785 -15.875706 38.543679 8.602739 -32.558058 19.831546 11.747993 -20.393573 -5.774250 -37.740729 -60.891317
2014 07 15 14 53 56 -42.525012 -9.423261 -41.790351 -32.530097 27.381207 -16.114124 38.586594 8.153320 -32.685612 19.760020 11.417784 -20.361386 -5.957832 -37.800334 -61.053441
2014 07 15 14 53 56 -42.703826 -9.137159 -41.779622 -32.605199 27.791287 -15.922197 38.481690 8.783937 -32.552098 19.811280 11.831440 -20.469867 -5.922069 -37.719272 -60.909198
2014 07 15 14 53 56 -42.703826 -9.137159 -41.779622 -32.605199 27.791287 -15.922197 38.481690 8.783937 -32.552098 19.811280 11.831440 -20.469867 -5.922069 -37.719272 -60.909198
2014 07 15 14 53 56 -42.452294 -9.439950 -41.782006 -32.608775 27.401473 -16.109356 38.637854 8.086563 -32.664155 19.830354 11.396326 -20.364963 -5.975713 -37.836097 -60.993837
2014 07 15 14 53 57 -42.452294 -9.439950 -41.782006 -32.608775 27.401473 -16.109356 38.637854 8.086563 -32.664155 19.830354 11.396326 -20.364963 -5.975713 -37.836097 -60.993837
2014 07 15 14 53 57 -42.672831 -9.324317 -41.919097 -32.633809 27.664925 -16.046175 38.412549 8.767248 -32.475804 19.642003 11.802830 -20.419799 -5.992403 -37.579797 -60.910390
2014 07 15 14 53 57 -42.672831 -9.324317 -41.919097 -32.633809 27.664925 -16.046175 38.412549 8.767248 -32.475804 19.642003 11.802830 -20.419799 -5.992403 -37.579797 -60.910390
2014 07 15 14 53 57 -42.628724 -9.193187 -41.736707 -32.459763 27.575519 -15.814909 38.766601 8.242727 -32.647465 19.888766 11.424936 -20.376883 -5.788555 -37.986300 -60.968803
2014 07 15 14 53 58 -42.628724 -9.193187 -41.736707 -32.459763 27.575519 -15.814909 38.766601 8.242727 -32.647465 19.888766 11.424936 -20.376883 -5.788555 -37.986300 -60.968803
2014 07 15 14 53 58 -42.585809 -9.522205 -41.802272 -32.608775 27.439620 -16.171345 38.532950 8.462072 -32.616471 19.653924 11.664547 -20.404302 -6.067504 -37.652514 -60.924695
2014 07 15 14 53 58 -42.687137 -9.003644 -41.650876 -32.589702 27.841355 -15.875706 38.602092 8.499027 -32.639121 19.833930 11.641897 -20.394765 -5.767097 -37.710927 -60.912774
2014 07 15 14 53 58 -42.687137 -9.003644 -41.650876 -32.589702 27.841355 -15.875706 38.602092 8.499027 -32.639121 19.833930 11.641897 -20.394765 -5.767097 -37.710927 -60.912774
2014 07 15 14 53 59 -42.495210 -9.400611 -41.731938 -32.584933 27.397897 -16.083130 38.652160 8.035303 -32.647465 19.824393 11.392750 -20.329200 -5.948295 -37.840865 -61.059402
2014 07 15 14 53 59 -42.495210 -9.400611 -41.731938 -32.584933 27.397897 -16.083130 38.652160 8.035303 -32.647465 19.824393 11.392750 -20.329200 -5.948295 -37.840865 -61.059402
2014 07 15 14 53 59 -42.671639 -9.244447 -41.764125 -32.557515 27.714993 -15.959152 38.400628 8.795858 -32.494877 19.706376 11.808790 -20.426951 -5.948295 -37.659667 -60.959266
2014 07 15 14 53 59 -42.671639 -9.244447 -41.764125 -32.557515 27.714993 -15.959152 38.400628 8.795858 -32.494877 19.706376 11.808790 -20.426951 -5.948295 -37.659667 -60.959266
2014 07 15 14 54 00 -42.579848 -9.199148 -41.625842 -32.450227 27.496840 -15.856632 38.741567 8.201004 -32.697533 19.870885 11.373676 -20.379268 -5.856504 -37.920735 -60.922311
2014 07 15 14 54 00 -42.523820 -9.454256 -41.777238 -32.648114 27.496840 -16.277441 38.392283 8.581282 -32.583092 19.662269 11.700310 -20.410262 -6.054391 -37.650130 -60.892509
2014 07 15 14 54 00 -42.523820 -9.454256 -41.777238 -32.648114 27.496840 -16.277441 38.392283 8.581282 -32.583092 19.662269 11.700310 -20.410262 -6.054391 -37.650130 -60.892509
2014 07 15 14 54 00 -42.663295 -8.986955 -41.692599 -32.583741 27.774598 -15.885242 38.600900 8.471609 -32.655810 19.880422 11.562027 -20.411454 -5.789747 -37.814639 -60.934232
2014 07 15 14 54 01 -42.663295 -8.986955 -41.692599 -32.583741 27.774598 -15.885242 38.600900 8.471609 -32.655810 19.880422 11.562027 -20.411454 -5.789747 -37.814639 -60.934232
2014 07 15 14 54 01 -42.480905 -9.472137 -41.760549 -32.580165 27.430083 -16.073593 38.580634 8.149744 -32.623623 19.768365 11.516727 -20.339929 -6.017436 -37.800334 -61.041520
2014 07 15 14 54 01 -42.480905 -9.472137 -41.760549 -32.580165 27.430083 -16.073593 38.580634 8.149744 -32.623623 19.768365 11.516727 -20.339929 -6.017436 -37.800334 -61.041520
2014 07 15 14 54 01 -42.652566 -9.150272 -41.783198 -32.613543 27.810361 -15.909084 38.479306 8.751751 -32.484149 19.754060 11.805214 -20.401917 -5.894651 -37.669204 -60.903238
2014 07 15 14 54 02 -42.473752 -9.366041 -41.741475 -32.586125 27.418162 -16.096243 38.630702 8.075834 -32.699917 19.801743 11.398710 -20.389996 -5.953063 -37.818215 -61.030792
2014 07 15 14 54 02 -42.473752 -9.366041 -41.741475 -32.586125 27.418162 -16.096243 38.630702 8.075834 -32.699917 19.801743 11.398710 -20.389996 -5.953063 -37.818215 -61.030792
2014 07 15 14 54 02 -42.694289 -9.209877 -41.796311 -32.557515 27.788903 -15.941271 38.426854 8.787514 -32.536601 19.734986 11.869587 -20.456754 -5.967369 -37.637017 -60.948537
2014 07 15 14 54 02 -42.694289 -9.209877 -41.796311 -32.557515 27.788903 -15.941271 38.426854 8.787514 -32.536601 19.734986 11.869587 -20.456754 -5.967369 -37.637017 -60.948537
2014 07 15 14 54 03 -42.489249 -9.274250 -41.714057 -32.569436 27.520682 -16.059288 38.679578 8.062721 -32.653426 19.851811 11.427320 -20.367347 -5.904188 -37.892125 -60.977147
2014 07 15 14 54 03 -42.489249 -9.274250 -41.714057 -32.569436 27.520682 -16.059288 38.679578 8.062721 -32.653426 19.851811 11.427320 -20.367347 -5.904188 -37.892125 -60.977147
2014 07 15 14 54 03 -42.656142 -9.280210 -41.898831 -32.636193 27.685191 -16.084322 38.383939 8.767248 -32.488917 19.690879 11.856474 -20.372115 -5.980482 -37.586949 -60.908006
2014 07 15 14 54 03 -42.554814 -9.248023 -41.679486 -32.428769 27.538564 -15.929350 38.742759 8.199812 -32.672499 19.897111 11.351027 -20.404302 -5.798091 -37.913583 -60.927079
2014 07 15 14 54 04 -42.554814 -9.248023 -41.679486 -32.428769 27.538564 -15.929350 38.742759 8.199812 -32.672499 19.897111 11.351027 -20.404302 -5.798091 -37.913583 -60.927079
2014 07 15 14 54 04 -42.633492 -9.343391 -41.891679 -32.671956 27.620818 -16.260752 38.398244 8.662344 -32.530640 19.632466 11.818327 -20.404302 -6.079425 -37.542842 -60.904430
2014 07 15 14 54 04 -42.633492 -9.343391 -41.891679 -32.671956 27.620818 -16.260752 38.398244 8.662344 -32.530640 19.632466 11.818327 -20.404302 -6.079425 -37.542842 -60.904430
2014 07 15 14 54 04 -42.660911 -9.157424 -41.755780 -32.477645 27.605321 -15.786299 38.759448 8.252264 -32.687996 19.909032 11.421360 -20.461522 -5.795707 -37.899278 -60.969995
2014 07 15 14 54 05 -42.660911 -9.157424 -41.755780 -32.477645 27.605321 -15.786299 38.759448 8.252264 -32.687996 19.909032 11.421360 -20.461522 -5.795707 -37.899278 -60.969995
2014 07 15 14 54 05 -42.604882 -9.482866 -41.823729 -32.596854 27.555253 -16.295322 38.412549 8.572937 -32.630776 19.599088 11.732496 -20.420991 -6.088962 -37.639401 -60.936616
2014 07 15 14 54 05 -42.660911 -9.137159 -41.736707 -32.606391 27.678039 -15.890011 38.691499 8.284451 -32.596205 19.924529 11.482157 -20.448409 -5.852928 -37.812255 -60.989068
2014 07 15 14 54 05 -42.660911 -9.137159 -41.736707 -32.606391 27.678039 -15.890011 38.691499 8.284451 -32.596205 19.924529 11.482157 -20.448409 -5.852928 -37.812255 -60.989068
2014 07 15 14 54 06 -42.505938 -9.540086 -41.836842 -32.595662 27.416970 -16.146311 38.552024 8.416773 -32.628392 19.672997 11.686005 -20.419799 -6.085386 -37.645362 -60.993837
2014 07 15 14 54 06 -42.505938 -9.540086 -41.836842 -32.595662 27.416970 -16.146311 38.552024 8.416773 -32.628392 19.672997 11.686005 -20.419799 -6.085386 -37.645362 -60.993837
2014 07 15 14 54 06 -42.713363 -8.994108 -41.709289 -32.593278 27.841355 -15.907892 38.610436 8.476377 -32.668923 19.842275 11.540569 -20.448409 -5.784978 -37.738345 -60.954498
2014 07 15 14 54 06 -42.713363 -8.994108 -41.709289 -32.593278 27.841355 -15.907892 38.610436 8.476377 -32.668923 19.842275 11.540569 -20.448409 -5.784978 -37.738345 -60.954498
2014 07 15 14 54 07 -42.480905 -9.547239 -41.818961 -32.537250 27.358558 -16.201147 38.563945 8.283258 -32.614087 19.718297 11.604942 -20.370923 -6.060352 -37.725232 -61.010526
2014 07 15 14 54 07 -42.480905 -9.547239 -41.818961 -32.537250 27.358558 -16.201147 38.563945 8.283258 -32.614087 19.718297 11.604942 -20.370923 -6.060352 -37.725232 -61.010526
2014 07 15 14 54 07 -42.675216 -9.068017 -41.777238 -32.623080 27.798440 -15.906700 38.540103 8.775593 -32.481764 19.804128 11.800446 -20.453177 -5.843391 -37.719272 -60.892509
2014 07 15 14 54 07 -42.454678 -9.425645 -41.705712 -32.547978 27.409818 -16.120085 38.630702 8.099676 -32.727336 19.811280 11.407055 -20.406686 -5.941143 -37.863515 -60.981916
2014 07 15 14 54 08 -42.454678 -9.425645 -41.705712 -32.547978 27.409818 -16.120085 38.630702 8.099676 -32.727336 19.811280 11.407055 -20.406686 -5.941143 -37.863515 -60.981916
2014 07 15 14 54 08 -42.699058 -9.230142 -41.791543 -32.556323 27.760293 -15.938887 38.407781 8.793474 -32.550906 19.692071 11.858858 -20.450793 -5.912532 -37.656091 -60.972379
2014 07 15 14 54 08 -42.699058 -9.230142 -41.791543 -32.556323 27.760293 -15.938887 38.407781 8.793474 -32.550906 19.692071 11.858858 -20.450793 -5.912532 -37.656091 -60.972379
2014 07 15 14 54 08 -42.485673 -9.264713 -41.705712 -32.593278 27.471806 -16.034254 38.704612 8.047224 -32.724951 19.845851 11.390366 -20.411454 -5.935182 -37.892125 -60.990260
2014 07 15 14 54 09 -42.485673 -9.264713 -41.705712 -32.593278 27.471806 -16.034254 38.704612 8.047224 -32.724951 19.845851 11.390366 -20.411454 -5.935182 -37.892125 -60.990260
2014 07 15 14 54 09 -42.670447 -9.352928 -41.913136 -32.662419 27.667310 -16.109356 38.404204 8.794666 -32.528256 19.681342 11.818327 -20.440064 -6.025781 -37.592910 -60.959266
2014 07 15 14 54 09 -42.570312 -9.230142 -41.619882 -32.451419 27.564790 -15.912661 38.706996 8.180738 -32.659386 19.836314 11.405863 -20.388804 -5.825510 -37.930272 -60.991453
2014 07 15 14 54 09 -42.570312 -9.230142 -41.619882 -32.451419 27.564790 -15.912661 38.706996 8.180738 -32.659386 19.836314 11.405863 -20.388804 -5.825510 -37.930272 -60.991453
2014 07 15 14 54 10 -42.581040 -9.416109 -41.854724 -32.680301 27.598168 -16.292938 38.404204 8.675457 -32.589053 19.620545 11.789717 -20.441256 -6.085386 -37.546418 -60.934232
2014 07 15 14 54 10 -42.581040 -9.416109 -41.854724 -32.680301 27.598168 -16.292938 38.404204 8.675457 -32.589053 19.620545 11.789717 -20.441256 -6.085386 -37.546418 -60.934232
2014 07 15 14 54 10 -42.600114 -9.187227 -41.731938 -32.507447 27.591016 -15.786299 38.702228 8.242727 -32.674883 19.926913 11.469044 -20.360194 -5.842199 -37.930272 -60.950921
2014 07 15 14 54 10 -42.600114 -9.187227 -41.731938 -32.507447 27.591016 -15.786299 38.702228 8.242727 -32.674883 19.926913 11.469044 -20.360194 -5.842199 -37.930272 -60.950921
2014 07 15 14 54 11 -42.566735 -9.435182 -41.867837 -32.599238 27.486112 -16.335854 38.376786 8.496643 -32.634352 19.665845 11.694349 -20.423375 -6.043663 -37.610791 -60.930656
2014 07 15 14 54 11 -42.633492 -9.097820 -41.715249 -32.590894 27.691152 -15.854248 38.646199 8.257032 -32.558058 19.899495 11.497654 -20.434104 -5.787363 -37.882588 -60.948537
2014 07 15 14 54 11 -42.633492 -9.097820 -41.715249 -32.590894 27.691152 -15.854248 38.646199 8.257032 -32.558058 19.899495 11.497654 -20.434104 -5.787363 -37.882588 -60.948537
2014 07 15 14 54 11 -42.536933 -9.537702 -41.824922 -32.618312 27.462270 -16.222605 38.501956 8.425117 -32.648657 19.686110 11.675276 -20.443641 -6.025781 -37.694238 -60.910390
2014 07 15 14 54 12 -42.536933 -9.537702 -41.824922 -32.618312 27.462270 -16.222605 38.501956 8.425117 -32.648657 19.686110 11.675276 -20.443641 -6.025781 -37.694238 -60.910390
2014 07 15 14 54 12 -42.690713 -9.008413 -41.711673 -32.563476 27.748372 -15.872129 38.618781 8.383394 -32.684420 19.904263 11.522688 -20.468675 -5.757560 -37.806294 -60.927079
2014 07 15 14 54 12 -42.690713 -9.008413 -41.711673 -32.563476 27.748372 -15.872129 38.618781 8.383394 -32.684420 19.904263 11.522688 -20.468675 -5.757560 -37.806294 -60.927079
2014 07 15 14 54 12 -42.529780 -9.522205 -41.789159 -32.546786 27.323987 -16.129621 38.566329 8.310677 -32.552098 19.731410 11.639513 -20.423375 -6.067504 -37.714503 -60.992645
2014 07 15 14 54 13 -42.712171 -9.059673 -41.694983 -32.645730 27.827050 -15.873322 38.517453 8.537174 -32.624816 19.791015 11.694349 -20.423375 -5.779018 -37.724040 -60.948537
2014 07 15 14 54 13 -42.712171 -9.059673 -41.694983 -32.645730 27.827050 -15.873322 38.517453 8.537174 -32.624816 19.791015 11.694349 -20.423375 -5.779018 -37.724040 -60.948537
2014 07 15 14 54 13 -42.526204 -9.453063 -41.753396 -32.578973 27.387168 -16.116508 38.569905 8.121134 -32.647465 19.744523 11.473812 -20.393573 -6.060352 -37.765763 -61.095165
2014 07 15 14 54 13 -42.526204 -9.453063 -41.753396 -32.578973 27.387168 -16.116508 38.569905 8.121134 -32.647465 19.744523 11.473812 -20.393573 -6.060352 -37.765763 -61.095165
2014 07 15 14 54 14 -42.702634 -9.138351 -41.755780 -32.664803 27.821090 -15.875706 38.516261 8.687378 -32.505606 19.777902 11.824287 -20.432912 -5.906572 -37.713311 -60.880588
2014 07 15 14 54 14 -42.702634 -9.138351 -41.755780 -32.664803 27.821090 -15.875706 38.516261 8.687378 -32.505606 19.777902 11.824287 -20.432912 -5.906572 -37.713311 -60.880588
2014 07 15 14 54 14 -42.452294 -9.385114 -41.731938 -32.563476 27.378823 -16.184458 38.656928 8.030535 -32.661770 19.810088 11.410631 -20.378076 -5.949487 -37.836097 -61.021255
2014 07 15 14 54 14 -42.674024 -9.305244 -41.913136 -32.594470 27.681615 -16.034254 38.413741 8.746983 -32.525872 19.642003 11.831440 -20.437680 -5.968561 -37.631057 -60.898469
2014 07 15 14 54 15 -42.674024 -9.305244 -41.913136 -32.594470 27.681615 -16.034254 38.413741 8.746983 -32.525872 19.642003 11.831440 -20.437680 -5.968561 -37.631057 -60.898469
2014 07 15 14 54 15 -42.622764 -9.169345 -41.675910 -32.396583 27.579095 -15.855440 38.741567 8.192659 -32.668923 19.881614 11.389173 -20.450793 -5.808820 -37.988685 -61.024831
2014 07 15 14 54 15 -42.622764 -9.169345 -41.675910 -32.396583 27.579095 -15.855440 38.741567 8.192659 -32.668923 19.881614 11.389173 -20.450793 -5.808820 -37.988685 -61.024831
2014 07 15 14 54 15 -42.576272 -9.480482 -41.793927 -32.563476 27.468230 -16.213068 38.479306 8.482338 -32.666539 19.649156 11.732496 -20.401917 -6.036510 -37.606023 -60.950921
2014 07 15 14 54 16 -42.576272 -9.480482 -41.793927 -32.563476 27.468230 -16.213068 38.479306 8.482338 -32.666539 19.649156 11.732496 -20.401917 -6.036510 -37.606023 -60.950921
