     -0.06      -0.06       -0.2 	       2.4772675       0.02507201      -0.20423147 
     -0.06      -0.06  -0.194937 	       2.4936641      0.024576212      -0.19587092 
     -0.06      -0.06  -0.189873 	       2.5093408      0.024059599      -0.18769728 
     -0.06      -0.06   -0.18481 	       2.5243197      0.023525621      -0.17971612 
     -0.06      -0.06  -0.179747 	         2.53862      0.022979529        -0.171931 
     -0.06      -0.06  -0.174684 	        2.552262      0.022422103      -0.16434694 
     -0.06      -0.06   -0.16962 	       2.5652669      0.021858544      -0.15696553 
     -0.06      -0.06  -0.164557 	       2.5776521      0.021290206      -0.14978633 
     -0.06      -0.06  -0.159494 	       2.5894401      0.020721666       -0.1428097 
     -0.06      -0.06   -0.15443 	       2.6006505      0.020155745       -0.1360361 
     -0.06      -0.06  -0.149367 	       2.6113017      0.019593673      -0.12946123 
     -0.06      -0.06  -0.144304 	       2.6214131      0.019038428      -0.12308361 
     -0.06      -0.06  -0.139241 	       2.6310026      0.018491118      -0.11689959 
     -0.06      -0.06  -0.134177 	       2.6400884      0.017954158      -0.11090606 
     -0.06      -0.06  -0.129114 	       2.6486877      0.017427872      -0.10509766 
     -0.06      -0.06  -0.124051 	       2.6568199      0.016916421     -0.099469581 
     -0.06      -0.06  -0.118987 	       2.6644974       0.01641998      -0.09401661 
     -0.06      -0.06  -0.113924 	       2.6717381      0.015938477     -0.088733996 
     -0.06      -0.06  -0.108861 	       2.6785558      0.015473047     -0.083614257 
     -0.06      -0.06  -0.103797 	       2.6849662      0.015026584     -0.078653533 
     -0.06      -0.06 -0.0987342 	       2.6909808      0.014596813     -0.073842221 
     -0.06      -0.06 -0.0936709 	       2.6966154      0.014187173     -0.069177029 
     -0.06      -0.06 -0.0886076 	        2.701882      0.013796871     -0.064646994 
     -0.06      -0.06 -0.0835443 	       2.7067919      0.013427051     -0.060248734 
     -0.06      -0.06  -0.078481 	       2.7113563      0.013077549      -0.05597329 
     -0.06      -0.06 -0.0734177 	       2.7155844      0.012748967     -0.051813478 
     -0.06      -0.06 -0.0683544 	       2.7194872      0.012441167     -0.047762457 
     -0.06      -0.06 -0.0632911 	       2.7230746       0.01215503     -0.043812391 
     -0.06      -0.06 -0.0582278 	       2.7263532      0.011889908     -0.039956251 
     -0.06      -0.06 -0.0531646 	       2.7293317      0.011646862     -0.036186627 
     -0.06      -0.06 -0.0481013 	        2.732017      0.011425605     -0.032495808 
     -0.06      -0.06  -0.043038 	       2.7344154      0.011226494     -0.028876098 
     -0.06      -0.06 -0.0379747 	       2.7365338      0.011049951     -0.025320364 
     -0.06      -0.06 -0.0329114 	       2.7383758        0.0108951     -0.021821301 
     -0.06      -0.06 -0.0278481 	       2.7399467      0.010761904     -0.018370883 
     -0.06      -0.06 -0.0227848 	       2.7412496      0.010651221     -0.014961659 
     -0.06      -0.06 -0.0177215 	       2.7422881      0.010562752      -0.01158633 
     -0.06      -0.06 -0.0126582 	       2.7430645      0.010496061    -0.0082370645 
     -0.06      -0.06 -0.00759494 	       2.7435812      0.010451716    -0.0049068153 
     -0.06      -0.06 -0.00253165 	        2.743839       0.01042976    -0.0015880796 
     -0.06      -0.06 0.00253165 	       2.7438396      0.010429482     0.0017274223 
     -0.06      -0.06 0.00759494 	       2.7435814      0.010450199     0.0050472213 
     -0.06      -0.06  0.0126582 	       2.7430649       0.01049544     0.0083772468 
     -0.06      -0.06  0.0177215 	       2.7422886      0.010561838      0.011725843 
     -0.06      -0.06  0.0227848 	       2.7412506       0.01065026      0.015100714 
     -0.06      -0.06  0.0278481 	        2.739948       0.01076082      0.018509698 
     -0.06      -0.06  0.0329114 	       2.7383784      0.010893741      0.021960152 
     -0.06      -0.06  0.0379747 	       2.7365369      0.011048432      0.025458994 
     -0.06      -0.06   0.043038 	       2.7344194      0.011225414      0.029014329 
     -0.06      -0.06  0.0481013 	       2.7320219      0.011424418      0.032633289 
     -0.06      -0.06  0.0531646 	        2.729337      0.011645644      0.036323504 
     -0.06      -0.06  0.0582278 	       2.7263589      0.011888299       0.04009277 
     -0.06      -0.06  0.0632911 	       2.7230808      0.012152866      0.043948076 
     -0.06      -0.06  0.0683544 	       2.7194951      0.012438952      0.047897091 
     -0.06      -0.06  0.0734177 	       2.7155928      0.012746526      0.051947135 
     -0.06      -0.06   0.078481 	       2.7113652      0.013075262      0.056106231 
     -0.06      -0.06  0.0835443 	       2.7068022      0.013425394      0.060382012 
     -0.06      -0.06  0.0886076 	       2.7018929       0.01379531      0.064779677 
     -0.06      -0.06  0.0936709 	       2.6966277      0.014185229      0.069307724 
     -0.06      -0.06  0.0987342 	       2.6909938      0.014594753      0.073972944 
     -0.06      -0.06   0.103797 	       2.6849795       0.01502316      0.078782568 
     -0.06      -0.06   0.108861 	       2.6785709      0.015469925      0.083742849 
     -0.06      -0.06   0.113924 	       2.6717545      0.015934304      0.088860645 
     -0.06      -0.06   0.118987 	        2.664516      0.016415536      0.094142112 
     -0.06      -0.06   0.124051 	       2.6568402      0.016912297      0.099592907 
     -0.06      -0.06   0.129114 	       2.6487111      0.017423256       0.10521896 
     -0.06      -0.06   0.134177 	       2.6401132      0.017947901       0.11102543 
     -0.06      -0.06   0.139241 	       2.6310294      0.018484334        0.1170174 
     -0.06      -0.06   0.144304 	       2.6214421       0.01903077       0.12319914 
     -0.06      -0.06   0.149367 	       2.6113332      0.019585682       0.12957536 
     -0.06      -0.06    0.15443 	       2.6006845      0.020147005       0.13614765 
     -0.06      -0.06   0.159494 	        2.589477      0.020712592       0.14291975 
     -0.06      -0.06   0.164557 	       2.5776912      0.021279903       0.14989302 
     -0.06      -0.06    0.16962 	        2.565308      0.021846782       0.15706835 
     -0.06      -0.06   0.174684 	       2.5523082      0.022409899       0.16444681 
     -0.06      -0.06   0.179747 	       2.5386697      0.022966188       0.17202668 
     -0.06      -0.06    0.18481 	       2.5243732      0.023512643        0.1798065 
     -0.06      -0.06   0.189873 	       2.5093986      0.024045362       0.18778294 
     -0.06      -0.06   0.194937 	        2.493726      0.024560775       0.19595183 
     -0.06      -0.06        0.2 	       2.4773358      0.025054933       0.20430757 
     -0.06 -0.0547826       -0.2 	        2.475148      0.022831626      -0.20470331 
     -0.06 -0.0547826  -0.194937 	       2.4915938       0.02238596      -0.19636547 
     -0.06 -0.0547826  -0.189873 	       2.5073207      0.021921342      -0.18821052 
     -0.06 -0.0547826   -0.18481 	       2.5223493      0.021441239      -0.18024468 
     -0.06 -0.0547826  -0.179747 	       2.5367015      0.020947407      -0.17247218 
     -0.06 -0.0547826  -0.174684 	       2.5503962      0.020444963      -0.16489617 
     -0.06 -0.0547826   -0.16962 	        2.563453      0.019935509      -0.15752046 
     -0.06 -0.0547826  -0.164557 	       2.5758915      0.019422278      -0.15034361 
     -0.06 -0.0547826  -0.159494 	       2.5877318      0.018908078      -0.14336687 
     -0.06 -0.0547826   -0.15443 	       2.5989926      0.018395194      -0.13658961 
     -0.06 -0.0547826  -0.149367 	       2.6096946      0.017886065      -0.13000967 
     -0.06 -0.0547826  -0.144304 	        2.619856      0.017382518      -0.12362454 
     -0.06 -0.0547826  -0.139241 	       2.6294941        0.0168864      -0.11743147 
     -0.06 -0.0547826  -0.134177 	        2.638628      0.016398952       -0.1114275 
     -0.06 -0.0547826  -0.129114 	        2.647274      0.015922077      -0.10560659 
     -0.06 -0.0547826  -0.124051 	       2.6554504      0.015456408     -0.099965881 
     -0.06 -0.0547826  -0.118987 	       2.6631718      0.015005111     -0.094498223 
     -0.06 -0.0547826  -0.113924 	       2.6704539      0.014567368     -0.089199436 
     -0.06 -0.0547826  -0.108861 	       2.6773119      0.014144501      -0.08406345 
     -0.06 -0.0547826  -0.103797 	       2.6837615      0.013737775     -0.079084635 
     -0.06 -0.0547826 -0.0987342 	       2.6898141      0.013347422     -0.074255904 
     -0.06 -0.0547826 -0.0936709 	       2.6954827      0.012974072     -0.069570737 
     -0.06 -0.0547826 -0.0886076 	       2.7007823       0.01261855     -0.065022295 
     -0.06 -0.0547826 -0.0835443 	       2.7057231      0.012281833     -0.060602999 
     -0.06 -0.0547826  -0.078481 	       2.7103167      0.011963219     -0.056307208 
     -0.06 -0.0547826 -0.0734177 	        2.714573      0.011663998     -0.052126472 
     -0.06 -0.0547826 -0.0683544 	       2.7185025      0.011383492     -0.048054411 
     -0.06 -0.0547826 -0.0632911 	       2.7221138      0.011122456     -0.044083416 
     -0.06 -0.0547826 -0.0582278 	       2.7254147      0.010880893     -0.040206198 
     -0.06 -0.0547826 -0.0531646 	       2.7284136       0.01065935     -0.036415103 
     -0.06 -0.0547826 -0.0481013 	       2.7311176      0.010457508     -0.032702645 
     -0.06 -0.0547826  -0.043038 	       2.7335329      0.010275715     -0.029061394 
     -0.06 -0.0547826 -0.0379747 	       2.7356657      0.010114526     -0.025484337 
     -0.06 -0.0547826 -0.0329114 	       2.7375204     0.0099730497     -0.021963201 
     -0.06 -0.0547826 -0.0278481 	       2.7391026      0.009852001      -0.01849101 
     -0.06 -0.0547826 -0.0227848 	        2.740415     0.0097509188     -0.015059918 
     -0.06 -0.0547826 -0.0177215 	       2.7414609     0.0096700624     -0.011662531 
     -0.06 -0.0547826 -0.0126582 	       2.7422432     0.0096092971     -0.008291741 
     -0.06 -0.0547826 -0.00759494 	       2.7427632      0.009568652    -0.0049396561 
     -0.06 -0.0547826 -0.00253165 	       2.7430234     0.0095488779     -0.001598965 
     -0.06 -0.0547826 0.00253165 	       2.7430237     0.0095484438     0.0017385737 
     -0.06 -0.0547826 0.00759494 	       2.7427644      0.009568091     0.0050796583 
     -0.06 -0.0547826  0.0126582 	       2.7422429     0.0096083737     0.0084319073 
     -0.06 -0.0547826  0.0177215 	       2.7414612     0.0096692341      0.011802451 
     -0.06 -0.0547826  0.0227848 	       2.7404161     0.0097500219      0.015198949 
     -0.06 -0.0547826  0.0278481 	       2.7391043     0.0098508779      0.018629821 
     -0.06 -0.0547826  0.0329114 	       2.7375227     0.0099716543      0.022101398 
     -0.06 -0.0547826  0.0379747 	       2.7356689      0.010113049      0.025621932 
     -0.06 -0.0547826   0.043038 	       2.7335368      0.010274606      0.029198888 
     -0.06 -0.0547826  0.0481013 	       2.7311222      0.010456081      0.032839779 
     -0.06 -0.0547826  0.0531646 	       2.7284192      0.010657851      0.036551414 
     -0.06 -0.0547826  0.0582278 	       2.7254208      0.010879103      0.040342204 
     -0.06 -0.0547826  0.0632911 	       2.7221202      0.011120599      0.044219062 
     -0.06 -0.0547826  0.0683544 	       2.7185102      0.011381378      0.048189087 
     -0.06 -0.0547826  0.0734177 	        2.714582      0.011661331      0.052260339 
     -0.06 -0.0547826   0.078481 	       2.7103263      0.011961109      0.056439973 
     -0.06 -0.0547826  0.0835443 	       2.7057338      0.012280217      0.060736041 
     -0.06 -0.0547826  0.0886076 	       2.7007936      0.012616912      0.065153453 
     -0.06 -0.0547826  0.0936709 	       2.6954944      0.012972146      0.069700864 
     -0.06 -0.0547826  0.0987342 	       2.6898257       0.01334476      0.074385094 
     -0.06 -0.0547826   0.103797 	       2.6837742      0.013734866        0.0792129 
     -0.06 -0.0547826   0.108861 	        2.677327      0.014141289      0.084190781 
     -0.06 -0.0547826   0.113924 	       2.6704704      0.014563623      0.089325444 
     -0.06 -0.0547826   0.118987 	         2.66319      0.015000987      0.094622616 
     -0.06 -0.0547826   0.124051 	       2.6554707      0.015452486       0.10008823 
     -0.06 -0.0547826   0.129114 	       2.6472969      0.015916714       0.10572782 
     -0.06 -0.0547826   0.134177 	       2.6386528        0.0163929       0.11154655 
     -0.06 -0.0547826   0.139241 	       2.6295211      0.016879653        0.1175492 
     -0.06 -0.0547826   0.144304 	       2.6198851      0.017375253        0.1237399 
     -0.06 -0.0547826   0.149367 	       2.6097265       0.01787855       0.13012291 
     -0.06 -0.0547826    0.15443 	       2.5990274      0.018387054       0.13670064 
     -0.06 -0.0547826   0.159494 	       2.5877685      0.018899179       0.14347522 
     -0.06 -0.0547826   0.164557 	        2.575931      0.019412368       0.15044873 
     -0.06 -0.0547826    0.16962 	       2.5634954      0.019924662       0.15762199 
     -0.06 -0.0547826   0.174684 	       2.5504423      0.020433235       0.16499499 
     -0.06 -0.0547826   0.179747 	       2.5367527      0.020935766       0.17256663 
     -0.06 -0.0547826    0.18481 	       2.5224048      0.021428332       0.18033448 
     -0.06 -0.0547826   0.189873 	       2.5073789      0.021908229       0.18829568 
     -0.06 -0.0547826   0.194937 	       2.4916565      0.022372072       0.19644548 
     -0.06 -0.0547826        0.2 	       2.4752172      0.022816109         0.204778 
     -0.06 -0.0495652       -0.2 	       2.4732255        0.0206083      -0.20512524 
     -0.06 -0.0495652  -0.194937 	       2.4897148      0.020210245      -0.19680928 
     -0.06 -0.0495652  -0.189873 	       2.5054876      0.019795081      -0.18867205 
     -0.06 -0.0495652   -0.18481 	       2.5205624      0.019365759      -0.18071917 
     -0.06 -0.0495652  -0.179747 	       2.5349605      0.018924499      -0.17295834 
     -0.06 -0.0495652  -0.174684 	       2.5487016      0.018474047      -0.16539074 
     -0.06 -0.0495652   -0.16962 	       2.5618051      0.018017241      -0.15801962 
     -0.06 -0.0495652  -0.164557 	        2.574292      0.017557791      -0.15084548 
     -0.06 -0.0495652  -0.159494 	       2.5861792      0.017096305      -0.14386882 
     -0.06 -0.0495652   -0.15443 	       2.5974874       0.01663651      -0.13708901 
     -0.06 -0.0495652  -0.149367 	       2.6082349      0.016178948      -0.13050492 
     -0.06 -0.0495652  -0.144304 	       2.6184408      0.015726081      -0.12411322 
     -0.06 -0.0495652  -0.139241 	       2.6281224      0.015279612      -0.11791286 
     -0.06 -0.0495652  -0.134177 	       2.6372992      0.014841183      -0.11189878 
