    0.0125     -0.025       -0.1 	       2.8983555   -3.2280871e-05    8.1038268e-06 
    0.0125     -0.025 -0.0979798 	       2.8983581    -3.223575e-05    7.8221925e-06 
    0.0125     -0.025 -0.0959596 	       2.8983615   -3.2621482e-05    7.5522938e-06 
    0.0125     -0.025 -0.0939394 	       2.8983629   -3.2510658e-05    7.2334738e-06 
    0.0125     -0.025 -0.0919192 	       2.8983659   -3.2177342e-05    7.1647691e-06 
    0.0125     -0.025  -0.089899 	       2.8983691   -3.2423265e-05    6.9327626e-06 
    0.0125     -0.025 -0.0878788 	        2.898371   -3.3005534e-05      6.73635e-06 
    0.0125     -0.025 -0.0858586 	       2.8983719   -3.2911832e-05    6.6170365e-06 
    0.0125     -0.025 -0.0838384 	        2.898378   -3.2158894e-05     6.485859e-06 
    0.0125     -0.025 -0.0818182 	        2.898384    -3.134231e-05    6.5148417e-06 
    0.0125     -0.025  -0.079798 	       2.8983805    -3.265557e-05    6.3000358e-06 
    0.0125     -0.025 -0.0777778 	       2.8983795   -3.2578798e-05    6.0443493e-06 
    0.0125     -0.025 -0.0757576 	         2.89838   -3.2592435e-05    5.8644273e-06 
    0.0125     -0.025 -0.0737374 	       2.8983832   -3.1099402e-05    5.7222967e-06 
    0.0125     -0.025 -0.0717172 	        2.898385   -3.0316649e-05    5.5610676e-06 
    0.0125     -0.025  -0.069697 	       2.8983836   -3.1492661e-05      5.41487e-06 
    0.0125     -0.025 -0.0676768 	       2.8983854   -3.3289881e-05    5.2516642e-06 
    0.0125     -0.025 -0.0656566 	       2.8983834   -3.1774685e-05    5.1114856e-06 
    0.0125     -0.025 -0.0636364 	        2.898385   -3.0667017e-05    4.9679588e-06 
    0.0125     -0.025 -0.0616162 	       2.8983846   -3.0634684e-05    4.8237613e-06 
    0.0125     -0.025  -0.059596 	       2.8983871   -3.1715568e-05    4.6979702e-06 
    0.0125     -0.025 -0.0575758 	       2.8983899   -3.2136435e-05    4.4460918e-06 
    0.0125     -0.025 -0.0555556 	       2.8983854   -3.2312804e-05    4.2195913e-06 
    0.0125     -0.025 -0.0535354 	       2.8983845   -3.2212329e-05     4.067944e-06 
    0.0125     -0.025 -0.0515152 	       2.8983848   -3.2168373e-05     3.992808e-06 
    0.0125     -0.025  -0.049495 	       2.8983858   -3.2655698e-05    3.8668405e-06 
    0.0125     -0.025 -0.0474747 	        2.898385   -3.2832487e-05    3.7938146e-06 
    0.0125     -0.025 -0.0454545 	       2.8983855    -3.175162e-05    3.6087137e-06 
    0.0125     -0.025 -0.0434343 	        2.898384   -3.1684247e-05    3.4725561e-06 
    0.0125     -0.025 -0.0414141 	       2.8983824   -3.1510418e-05    3.3465553e-06 
    0.0125     -0.025 -0.0393939 	       2.8983814   -3.1637135e-05     3.093432e-06 
    0.0125     -0.025 -0.0373737 	       2.8983796   -3.1602617e-05    3.0018109e-06 
    0.0125     -0.025 -0.0353535 	       2.8983796    -3.147975e-05    2.7845577e-06 
    0.0125     -0.025 -0.0333333 	       2.8983777   -3.1112973e-05    2.7360131e-06 
    0.0125     -0.025 -0.0313131 	        2.898382   -2.9346914e-05    2.7992925e-06 
    0.0125     -0.025 -0.0292929 	       2.8983818   -2.9314375e-05    2.6337125e-06 
    0.0125     -0.025 -0.0272727 	         2.89838    -2.909686e-05    2.6997222e-06 
    0.0125     -0.025 -0.0252525 	       2.8983791    -2.892449e-05     2.614872e-06 
    0.0125     -0.025 -0.0232323 	        2.898379   -3.0168685e-05    2.4519374e-06 
    0.0125     -0.025 -0.0212121 	       2.8983769   -3.0605318e-05    2.3354749e-06 
    0.0125     -0.025 -0.0191919 	       2.8983733   -3.0866803e-05    2.2287588e-06 
    0.0125     -0.025 -0.0171717 	       2.8983709   -3.1062049e-05    2.1011612e-06 
    0.0125     -0.025 -0.0151515 	       2.8983682   -3.1192374e-05    1.7800587e-06 
    0.0125     -0.025 -0.0131313 	       2.8983643   -3.1274215e-05    1.8029135e-06 
    0.0125     -0.025 -0.0111111 	       2.8983615   -3.1525423e-05    1.6794869e-06 
    0.0125     -0.025 -0.00909091 	       2.8983615   -3.2539044e-05    1.6598424e-06 
    0.0125     -0.025 -0.00707071 	         2.89836   -3.2817212e-05    1.4173651e-06 
    0.0125     -0.025 -0.00505051 	       2.8983577   -3.3571062e-05      1.27476e-06 
    0.0125     -0.025 -0.0030303 	       2.8983527   -3.3194828e-05    1.1981163e-06 
    0.0125     -0.025 -0.0010101 	       2.8983506   -3.1999918e-05    1.0579264e-06 
    0.0125     -0.025  0.0010101 	       2.8983469   -3.2098603e-05    9.8072613e-07 
    0.0125     -0.025  0.0030303 	       2.8983342   -3.3275905e-05    7.6992397e-07 
    0.0125     -0.025 0.00505051 	       2.8983225   -3.2819476e-05    8.0905742e-07 
    0.0125     -0.025 0.00707071 	       2.8983191   -3.3085325e-05    5.8597294e-07 
    0.0125     -0.025 0.00909091 	       2.8983146   -3.2829731e-05    5.0857427e-07 
    0.0125     -0.025  0.0111111 	       2.8983016   -3.5310398e-05    3.1405503e-07 
    0.0125     -0.025  0.0131313 	       2.8982968   -3.5823232e-05    1.1115266e-07 
    0.0125     -0.025  0.0151515 	       2.8982915   -3.1723478e-05   -1.4303064e-08 
    0.0125     -0.025  0.0171717 	       2.8982947   -3.3710137e-05   -1.5271505e-07 
    0.0125     -0.025  0.0191919 	       2.8982882    -3.382804e-05   -3.1986777e-07 
    0.0125     -0.025  0.0212121 	       2.8982829   -3.3878366e-05   -4.3482751e-07 
    0.0125     -0.025  0.0232323 	       2.8982938   -3.3544184e-05    -6.135929e-07 
    0.0125     -0.025  0.0252525 	       2.8982875   -3.3185537e-05   -7.9425233e-07 
    0.0125     -0.025  0.0272727 	       2.8982812   -3.3550559e-05   -8.7317352e-07 
    0.0125     -0.025  0.0292929 	       2.8982758   -3.3614803e-05   -1.0134872e-06 
    0.0125     -0.025  0.0313131 	       2.8982694   -3.3357154e-05   -1.1031798e-06 
    0.0125     -0.025  0.0333333 	       2.8982637   -3.3306418e-05   -1.2011418e-06 
    0.0125     -0.025  0.0353535 	       2.8982485   -3.0065957e-05   -1.3285298e-06 
    0.0125     -0.025  0.0373737 	       2.8982314   -3.0905273e-05   -1.4080217e-06 
    0.0125     -0.025  0.0393939 	       2.8982251   -3.0647799e-05   -1.6465549e-06 
    0.0125     -0.025  0.0414141 	       2.8982293   -3.2054205e-05   -1.6745628e-06 
    0.0125     -0.025  0.0434343 	       2.8982342   -3.0901063e-05   -1.7957822e-06 
    0.0125     -0.025  0.0454545 	        2.898229   -3.3178233e-05    -2.811284e-06 
    0.0125     -0.025  0.0474747 	       2.8982216   -3.3868014e-05   -2.9245731e-06 
    0.0125     -0.025   0.049495 	       2.8982191   -3.3258187e-05   -3.0456335e-06 
    0.0125     -0.025  0.0515152 	       2.8982094    -3.141069e-05   -2.2236288e-06 
    0.0125     -0.025  0.0535354 	       2.8981997    -3.006415e-05   -2.3484691e-06 
    0.0125     -0.025  0.0555556 	       2.8981967   -3.2590003e-05    -2.467987e-06 
    0.0125     -0.025  0.0575758 	       2.8981878   -3.0802072e-05   -2.5800877e-06 
    0.0125     -0.025   0.059596 	       2.8981797   -3.0399813e-05   -2.8127608e-06 
    0.0125     -0.025  0.0616162 	       2.8981725    -3.036513e-05   -2.9359971e-06 
    0.0125     -0.025  0.0636364 	       2.8981661    -2.809544e-05   -4.1057385e-06 
    0.0125     -0.025  0.0656566 	       2.8981591   -2.8228122e-05   -4.2587819e-06 
    0.0125     -0.025  0.0676768 	       2.8981512   -2.7954815e-05   -4.2715663e-06 
    0.0125     -0.025   0.069697 	       2.8981458   -3.0523145e-05   -3.3214149e-06 
    0.0125     -0.025  0.0717172 	       2.8981378   -3.2212667e-05   -3.5140782e-06 
    0.0125     -0.025  0.0737374 	        2.898129   -3.1524933e-05    -3.738143e-06 
    0.0125     -0.025  0.0757576 	       2.8981191   -3.0431226e-05   -3.8379303e-06 
    0.0125     -0.025  0.0777778 	       2.8981105   -3.0421542e-05   -4.0065634e-06 
    0.0125     -0.025   0.079798 	        2.898102   -3.0502609e-05   -4.1458259e-06 
    0.0125     -0.025  0.0818182 	       2.8980931   -3.0536768e-05   -4.1463492e-06 
    0.0125     -0.025  0.0838384 	       2.8980842   -3.0161945e-05   -4.3036413e-06 
    0.0125     -0.025  0.0858586 	       2.8980768   -3.2482704e-05   -4.4850872e-06 
    0.0125     -0.025  0.0878788 	       2.8980671   -3.2346515e-05   -4.6626647e-06 
