Month Day Year Hour Minute Second Time_s x y z Current CurrentError 1Axis 1AxisError Bx BxError By ByError Bz BzError
07 23 2014 14 09 01 18 -1.00000000E+2 0.00000000E+0 0.00000000E+0 1.91375560E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 6.76131858E-1 6.23762686E-2 1.52745948E-1 1.67160558E-2 6.54649430E-1 4.64749765E-2
07 23 2014 14 09 04 22 -1.00000000E+2 0.00000000E+0 5.00000000E+1 1.91375910E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 8.37137450E-1 4.31660111E-2 1.72912185E-1 2.70372673E-3 6.88595558E-1 3.38717709E-2
07 23 2014 14 09 08 25 -1.00000000E+2 0.00000000E+0 1.00000000E+2 1.91376260E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 9.60647170E-1 5.29460903E-2 1.74588232E-1 2.32421372E-3 8.41220813E-1 7.67405209E-2
07 23 2014 14 09 11 29 -1.00000000E+2 0.00000000E+0 1.50000000E+2 1.91376610E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 1.11743052E+0 6.68439022E-2 1.76556075E-1 3.04723901E-3 1.12074169E+0 1.33522845E-1
07 23 2014 14 09 15 32 -1.00000000E+2 0.00000000E+0 2.00000000E+2 1.91376960E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 1.30764406E+0 7.96011487E-2 1.75369320E-1 3.37060681E-3 1.56110792E+0 1.98905364E-1
07 23 2014 14 09 19 36 -1.00000000E+2 0.00000000E+0 2.50000000E+2 1.91377320E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 1.57380285E+0 1.23196305E-1 2.00258963E-1 1.89365243E-2 2.18968680E+0 2.83236652E-1
07 23 2014 14 09 22 40 -1.00000000E+2 0.00000000E+0 3.00000000E+2 1.91377670E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 1.96586438E+0 1.78654043E-1 2.54438884E-1 2.37477312E-2 3.09208258E+0 4.08478066E-1
07 23 2014 14 09 26 43 -1.00000000E+2 0.00000000E+0 3.50000000E+2 1.91378020E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 2.51595476E+0 2.43091565E-1 3.14808604E-1 2.46492870E-2 4.38910812E+0 5.80269194E-1
07 23 2014 14 09 29 47 -1.00000000E+2 0.00000000E+0 4.00000000E+2 1.91378370E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 3.26745190E+0 3.35604923E-1 3.95130755E-1 3.40173045E-2 6.21596023E+0 8.08370309E-1
07 23 2014 14 09 33 50 -1.00000000E+2 0.00000000E+0 4.50000000E+2 1.91378720E+6 0.00000000E+0 0.00000000E+0 -0.00000000E+0 4.29696567E+0 4.54853392E-1 5.06850806E-1 5.18209948E-2 8.74310009E+0 1.12920093E+0
